ID,Rank,Rarity_Score,Attributes-Scores,Background-Scores,Clothes-Scores,Earring-Scores,Eyes-Scores,Fur-Scores,Hat-Scores,Mouth-Scores
6289,483,309.4780816068477,1,8,84,1,37,64,28,82
8937,484,309.42754050556636,1,7,42,1,66,7,28,153
2746,485,309.2634981375792,5,8,48,67,18,24,95,41
7539,486,309.2258172848826,5,8,35,45,24,12,42,135
5482,487,309.1511846257237,1,7,147,1,5,20,76,48
7047,488,308.8695167057348,1,7,45,1,92,64,90,4
4433,489,308.82066159870266,1,8,5,12,45,7,93,135
5010,490,308.7307464689542,1,7,105,1,18,15,153,4
6103,491,308.6267621584382,1,8,65,1,18,8,129,75
2108,492,308.498700425395,5,8,74,22,5,129,39,22
7268,493,308.4275268095239,1,7,24,1,5,8,54,204
2082,494,308.3689383487517,5,7,43,11,5,8,26,200
3671,495,308.3128249749621,5,8,45,67,66,8,66,41
7178,496,308.23717606518926,1,8,43,1,144,7,53,48
9815,497,308.09251768424906,1,8,69,1,5,24,32,163
3646,498,308.0857620902032,1,8,56,1,30,15,30,163
8350,499,307.79241038252115,1,8,147,1,28,7,30,82
7591,500,307.79145615891935,1,7,39,1,204,8,30,14
5929,501,307.70259313998,5,7,74,45,11,57,23,82
5840,502,307.5552401913179,39,8,5,1,204,7,4,37
1310,503,307.51659705303854,5,8,29,22,25,7,73,135
4380,504,307.25898955120414,1,7,29,1,5,129,31,99
5760,505,307.1910811980487,1,8,41,1,28,7,83,135
3632,506,306.9265820053878,1,7,69,1,23,12,55,135
7800,507,306.17793541936874,5,8,48,45,5,24,32,135
7134,508,306.17163772589413,5,7,49,12,23,20,138,49
3372,509,306.0137573078191,5,7,61,11,13,64,112,30
7820,510,305.89175753015627,5,8,147,22,11,21,83,6
5939,511,305.6575682128805,5,8,125,11,24,64,17,49
7256,512,305.3521311992864,3,8,5,1,41,7,34,204
6054,513,305.2600302916168,5,7,69,67,25,7,23,99
2713,514,305.2228958796209,1,8,35,1,18,64,76,99
7940,515,305.1990207163694,1,8,5,45,5,217,17,4
6171,516,305.1490138780506,1,8,147,1,14,15,32,84
6657,517,305.12761834229525,5,8,42,11,144,25,63,4
9121,518,305.1052643955904,5,8,46,11,20,7,76,128
6197,519,304.964980768802,1,8,125,1,25,46,76,19
1717,520,304.87273744117607,3,7,5,1,5,12,63,204
5742,521,304.7314777611679,3,8,5,1,20,217,34,14
873,522,304.693388743005,1,7,156,1,32,8,55,41
9901,523,304.6423986917037,1,7,69,1,24,7,28,163
4741,524,303.901530085512,5,8,35,11,5,19,83,135
8827,525,303.6727143094938,5,7,56,12,24,129,63,4
7877,526,303.64905849526275,1,8,45,1,28,12,129,75
5224,527,303.5834384866082,1,8,56,1,5,7,138,84
5327,528,303.2558496441163,1,7,44,1,24,46,138,37
8642,529,303.1984587822849,5,7,95,12,23,33,112,14
1775,530,303.18280493860055,1,8,69,1,14,12,31,163
7985,531,303.06499898205567,5,8,125,12,41,7,17,86
665,532,302.96781762846257,1,8,53,1,24,7,42,163
6719,533,302.8917910415979,1,8,74,1,92,15,32,75
3765,534,302.72331452552874,1,8,97,1,23,57,38,75
8590,535,302.6058590677753,5,7,65,45,23,19,129,6
2416,536,302.5595472620738,1,8,45,1,45,25,39,135
4297,537,302.12579363528545,1,8,39,1,144,46,55,4
9038,538,302.0905002550556,3,8,48,1,11,19,4,204
2624,539,302.03987132592465,5,8,65,11,144,15,17,33
8133,540,301.93672063176365,5,7,43,21,92,12,42,75
444,541,301.4692917293523,5,7,46,11,23,20,51,135
5699,542,301.4654181474797,5,8,70,11,92,20,55,37
8226,543,301.4459376909173,3,7,105,1,30,20,4,128
6607,544,301.4431610261764,1,8,61,1,144,7,39,36
8825,545,301.3268003647264,3,7,5,1,20,33,129,99
2267,546,301.14896659898955,5,7,74,12,41,7,39,113
3594,547,301.10896055343994,1,8,5,11,13,8,30,222
5388,548,301.0652784012615,5,7,39,22,20,24,138,41
6194,549,301.06241023498245,1,8,69,1,42,20,28,128
5870,550,301.05690631441684,1,7,95,1,23,64,76,30
7647,551,301.04394397556683,1,8,5,12,204,24,30,14
1878,552,300.95989405664875,5,7,65,22,66,24,66,42
4179,553,300.8394461117972,1,8,35,1,23,33,34,163
9677,554,300.69386023484765,3,7,35,1,18,7,4,222
5895,555,300.58384838649016,5,8,29,11,18,129,93,4
8236,556,300.4797696858091,1,7,45,45,23,37,4,135
4299,557,300.33465076391224,1,8,147,1,13,15,51,61
128,558,300.31964025427885,1,7,65,1,45,20,153,4
3119,559,300.31408849843757,1,8,42,1,144,20,76,4
9942,560,300.2708504928032,3,7,5,1,11,8,39,222
1120,561,300.1522160944707,1,7,39,12,204,7,4,22
5433,562,300.05004853632204,1,7,69,1,24,8,32,153
7654,563,299.87416520046054,1,7,78,1,37,12,53,106
2661,564,299.8395746507068,5,8,125,22,25,46,17,49
249,565,299.67745558753074,1,8,84,1,28,7,54,113
9087,566,299.64012985513517,3,7,5,1,11,7,39,222
9115,567,299.5670476804865,5,7,61,22,66,7,42,86
2004,568,299.5461588853923,5,8,95,45,41,7,83,14
8480,569,299.4700276376315,5,8,45,12,20,21,32,153
4643,570,299.4047094141893,1,8,46,1,18,25,43,153
3363,571,299.30412780184207,1,8,45,1,20,19,38,163
9197,572,299.1870525823004,5,8,29,21,41,7,31,153
1330,573,299.1497712506442,5,7,48,11,5,25,30,163
4764,574,298.93320501836274,1,7,74,1,5,37,84,86
901,575,298.7756332767221,3,7,5,1,45,129,90,14
7746,576,298.56977020926155,1,8,56,1,25,7,44,153
1064,577,298.3604230301836,5,8,105,11,42,12,51,61
5566,578,298.30004896910384,1,7,5,22,144,37,73,4
3889,579,298.17051377432995,3,7,5,1,18,8,53,200
8761,580,298.07619437505275,1,7,35,1,5,12,32,200
6838,581,297.75310379611875,1,8,5,11,13,7,28,222
360,582,297.50471522788354,1,7,49,1,32,7,43,153
550,583,297.4476595083879,5,8,65,12,13,33,31,128
9696,584,297.3395394036034,1,7,43,1,5,129,93,14
9890,585,297.19464072659775,1,7,74,1,18,15,95,82
5621,586,297.1477559765067,5,7,39,12,20,20,129,61
591,587,296.82182273085886,3,7,48,1,204,20,4,6
8465,588,296.75227339041385,1,8,42,1,144,8,83,6
6506,589,296.6867360785379,3,7,42,1,28,8,4,200
9739,590,296.64485909780166,1,8,156,1,20,12,90,4
5744,591,296.51423241690424,1,7,95,1,32,20,23,113
4130,592,296.46430057543034,1,7,35,1,18,8,23,200
319,593,296.3510223430014,1,8,56,1,5,19,93,109
6699,594,296.26821833078634,5,8,95,11,11,20,44,99
4972,595,296.13646868572613,1,7,45,1,28,46,51,113
8342,596,296.0651570289753,5,8,97,21,14,7,66,75
1934,597,296.01362867917675,1,8,61,1,13,7,38,163
1733,598,295.97336628403485,1,8,147,1,28,8,51,49
1477,599,295.9582449413398,1,8,69,1,14,21,44,135
1562,600,295.7570555145694,5,8,46,22,14,129,26,42
334,601,295.63392981871345,5,7,44,67,23,57,84,6
1614,602,295.61780664087945,5,7,29,67,30,20,51,84
6775,603,295.4408679563836,1,8,70,1,18,8,76,109
8062,604,295.3285431887574,1,7,5,22,41,12,39,163
5901,605,295.17918933338024,1,7,49,1,5,7,17,204
211,606,295.07124072557366,1,8,53,1,32,129,63,4
2742,607,295.0331724313422,1,8,65,1,42,129,31,14
6723,608,294.80206635106725,1,8,125,1,5,24,44,82
8577,609,294.7198312204056,5,7,53,21,42,24,32,106
8076,610,294.65978440230015,1,8,42,1,144,7,84,4
9980,611,294.33046031935845,3,8,5,12,25,12,4,222
1197,612,294.2876487372984,1,7,105,1,30,7,34,106
5437,613,294.1856671219785,1,8,125,1,11,15,93,36
8187,614,294.0122840090908,1,8,48,1,18,46,129,39
1585,615,293.99652354835496,1,8,46,1,23,15,32,163
8478,616,293.9720391752934,5,8,97,45,13,57,26,41
6653,617,293.9142990103035,1,7,125,1,23,8,76,49
799,618,293.4839778652028,1,7,56,1,28,37,129,30
3771,619,293.4807356378725,3,7,61,1,66,20,4,128
1090,620,293.1065788278896,5,7,29,12,18,24,112,82
8092,621,292.94823731288557,1,7,105,1,37,7,83,48
7753,622,292.8504160069418,1,7,44,1,45,15,76,99
6435,623,292.8400321986516,1,7,97,1,5,7,129,41
4368,624,292.8324916747821,3,8,46,1,11,15,4,200
6369,625,292.74652033913657,1,7,95,1,13,20,66,86
1838,626,292.529300176622,5,8,44,12,37,7,42,135
4320,627,292.37024781174455,1,8,71,1,28,15,55,109
5269,628,292.35413759123765,1,8,69,1,144,21,31,14
4814,629,292.09433940744304,5,7,147,67,18,15,26,4
1736,630,291.8039062227665,3,8,5,21,32,15,4,200
8433,631,291.6557036509777,1,8,42,1,45,12,129,49
1732,632,291.4533465561874,1,8,42,1,32,24,138,41
2357,633,291.43055495364723,1,7,39,1,37,12,90,99
7553,634,291.41759458752733,1,7,69,1,32,20,153,4
9557,635,291.1672187004837,3,8,44,1,18,57,4,153
4042,636,291.0059253065619,5,8,49,67,25,12,73,49
8150,637,290.8906709097547,1,7,35,1,204,7,26,6
8219,638,290.7799068816389,5,7,65,12,13,24,34,128
5966,639,290.729747472299,1,7,95,1,18,21,31,113
9909,640,290.67659950834786,1,7,156,1,45,8,63,6
3680,641,290.5556499517999,3,7,5,1,23,25,23,200
8262,642,290.49723700873767,1,8,43,1,18,20,84,113
7661,643,290.49167270462925,1,7,78,1,25,25,66,84
3923,644,290.44254934486867,5,7,105,11,25,7,28,99
2692,645,290.1116772168315,1,7,71,1,18,15,153,19
5107,646,290.035020780053,3,8,5,45,11,7,4,204
8015,647,289.7802107961712,3,8,5,1,11,57,38,163
2542,648,289.67325329748223,1,8,29,1,144,15,83,4
1823,649,289.66467509430004,1,8,156,1,5,37,28,49
2062,650,289.6383500697715,1,8,46,12,204,8,4,4
7482,651,289.6357115546664,1,7,42,1,11,8,129,86
1563,652,289.60051632463217,1,8,156,1,5,37,73,4
7507,653,289.46308124465196,1,7,69,1,144,12,28,22
727,654,289.3940032167857,1,7,49,12,92,7,4,113
6967,655,289.36658763843553,1,8,61,1,23,64,90,37
6471,656,289.36281574420696,5,8,29,11,66,25,95,48
3062,657,289.0933803135598,3,7,42,1,204,20,4,4
1031,658,289.08829165581943,3,8,5,1,32,7,26,204
5475,659,289.06589035210084,1,7,42,1,28,20,32,153
1142,660,289.0536362561014,1,7,156,1,14,21,63,22
9120,661,288.8169822446456,5,8,49,45,42,7,17,113
4485,662,288.7226825491379,5,8,69,45,14,20,112,14
8483,663,288.7218662053636,3,8,45,1,204,7,4,14
9283,664,288.6695377362294,5,7,49,11,14,20,26,153
8606,665,288.4419196714926,5,8,56,11,41,20,17,128
94,666,288.4144688631889,1,7,48,1,14,33,17,163
5822,667,288.39884543939996,1,8,69,1,20,7,95,84
7882,668,288.3317693976872,5,8,156,22,32,20,38,4
6546,669,288.2276561834188,1,8,61,1,18,7,90,99
5480,670,288.1191271546908,1,7,35,1,11,12,63,153
4327,671,288.0553949686988,1,7,53,1,14,12,32,163
4493,672,287.6658604390644,1,8,147,1,41,20,63,4
5709,673,287.6348318379089,5,7,45,21,23,19,51,113
2759,674,287.59702120144027,3,7,61,1,66,7,4,135
1154,675,287.5811792461898,1,8,61,1,144,21,28,19
2887,676,287.57796308167326,1,8,42,1,18,57,153,4
1927,677,287.39026393555645,1,8,71,1,30,24,112,37
838,678,287.3667982363728,1,7,156,1,5,46,44,22
2168,679,287.26311541745724,3,8,5,1,11,8,44,204
5885,680,286.8532296900962,1,7,46,1,45,8,138,36
3660,681,286.7760409815886,5,8,69,22,5,7,129,37
2362,682,286.6649057772712,5,7,69,11,24,7,76,84
9843,683,286.6325840674957,1,8,46,1,13,12,38,163
236,684,286.4367949846126,39,7,5,1,204,19,4,4
5872,685,286.256205107915,1,8,29,1,13,64,129,36
5755,686,286.2287768591309,1,7,35,1,13,8,83,135
9093,687,286.15514813563755,5,8,42,11,24,46,63,84
7725,688,286.1320086426779,5,8,43,67,28,15,84,33
8024,689,285.99389156462604,5,7,44,11,25,8,153,30
233,690,285.8012588407132,3,8,5,1,144,20,95,6
4726,691,285.7707657387545,1,7,29,1,28,21,112,82
9175,692,285.74366256414834,5,8,105,45,18,64,32,6
4961,693,285.46476646334753,5,7,147,67,5,7,30,14
4206,694,285.38751037970184,1,7,41,1,11,33,153,33
5244,695,285.33374315872567,1,7,5,11,13,8,73,163
4207,696,285.30409110894806,5,8,42,11,66,12,54,84
964,697,285.21806969518343,1,7,56,1,14,7,42,153
8266,698,285.0495519472402,3,8,61,1,28,12,4,163
1019,699,285.02130894604835,1,8,46,1,18,57,38,113
7443,700,284.95940581379693,3,7,5,1,20,8,153,84
89,701,284.8570831794671,3,8,5,1,20,8,32,204
4996,702,284.8461028604642,1,8,156,1,18,21,73,4
7012,703,284.8068006271597,3,7,5,1,41,19,129,75
222,704,284.78936467792835,5,7,71,12,41,7,63,75
7740,705,284.62785685265794,39,7,5,1,204,8,4,14
5444,706,284.5955409587328,1,8,53,1,66,46,73,33
7142,707,284.5091342968145,3,8,5,1,204,21,26,14
9827,708,284.48907519948995,1,7,24,1,45,20,76,106
5676,709,284.45321721898375,3,7,5,1,92,7,30,135
2027,710,284.38772622720836,1,8,156,1,41,8,53,14
1024,711,284.1440128583603,5,8,71,45,20,12,83,37
6275,712,284.00189378349967,3,8,238,1,5,8,4,14
6306,713,283.9373060152455,5,7,29,22,45,20,17,135
7718,714,283.7803676697137,5,8,42,21,11,15,43,135
4015,715,283.7787154527439,1,8,61,1,66,12,95,36
9365,716,283.59017295251294,1,8,46,1,20,7,90,106
6142,717,283.5677281565172,1,8,125,1,41,8,93,4
8647,718,283.4268323322179,1,8,42,1,20,7,95,106
6818,719,283.2689692917272,5,8,147,11,25,15,32,36
7576,720,283.18257683542697,1,8,35,1,92,37,83,22
9188,721,282.99659897106255,1,7,125,1,18,21,93,14
435,722,282.96094216338065,1,8,44,1,28,15,28,153
5450,723,282.6500934722284,1,8,69,1,32,15,138,14
8316,724,282.63303303985936,3,7,70,1,144,7,4,42
2266,725,282.5756160773334,1,8,70,1,41,20,90,48
1882,726,282.56041725040734,1,8,49,21,5,129,4,61
5810,727,282.53121988587793,1,8,44,21,13,24,4,163
8544,728,282.43759997671634,5,7,39,67,13,12,26,109
6740,729,282.36453008484335,3,7,5,1,144,24,32,61
8874,730,282.1814725964179,1,8,84,1,20,15,51,99
2306,731,281.9722407681045,1,7,238,11,5,8,4,4
5911,732,281.90029217396994,1,7,29,1,30,20,153,36
6455,733,281.82348223792474,1,7,69,1,25,57,112,6
9039,734,281.74583460014856,1,8,74,1,32,7,28,128
9449,735,281.4571324422222,3,8,29,1,204,25,4,4
3533,736,281.4339212095354,1,7,53,1,28,7,17,163
2110,737,281.2533521456437,3,7,43,1,41,25,4,153
3103,738,281.1335814387085,1,7,41,1,92,12,23,99
1861,739,280.9513817500122,3,8,5,1,204,25,26,6
9124,740,280.94293560646975,1,7,97,11,28,20,4,109
7840,741,280.5344204862808,1,8,5,11,11,8,34,200
9535,742,280.456996407703,5,8,147,11,14,19,55,19
3072,743,280.40132818143627,1,7,24,1,5,217,17,4
5876,744,280.2665763827563,1,7,46,1,18,64,63,75
4273,745,280.24684636695156,3,7,43,1,11,7,4,200
6029,746,280.01647361418895,1,8,105,1,13,7,28,113
2740,747,279.7324057495841,5,8,48,11,24,8,66,106
7808,748,279.67240992462683,1,8,78,1,92,12,42,42
3664,749,279.64485491004086,5,7,35,22,5,15,32,153
7884,750,279.6000350794319,1,7,43,1,30,15,95,84
6232,751,279.3695173467809,3,8,43,1,204,7,4,6
2115,752,279.2834917064125,1,7,42,1,14,8,153,49
8132,753,279.25129652808306,5,7,69,67,20,7,53,48
2938,754,279.1668009568884,5,8,39,11,32,24,28,128
293,755,279.1609372060057,1,8,147,1,23,15,39,42
2865,756,278.99798011897263,3,7,5,1,42,19,34,163
824,757,278.9376672067751,5,7,125,11,30,7,30,61
6696,758,278.9149163557758,1,8,43,1,18,129,53,22
6446,759,278.83421958079964,3,8,156,1,13,7,4,84
2401,760,278.73804218525174,5,8,156,11,25,20,38,14
2479,761,278.666839730278,1,7,97,1,18,7,31,113
1180,762,278.60969487964263,5,8,125,45,23,21,44,6
8379,763,278.56569156546624,1,7,84,1,5,7,84,86
3732,764,278.5162908969773,1,7,39,1,11,21,66,128
1063,765,278.3891351301551,3,8,42,1,204,7,4,6
5979,766,278.08477016330687,1,8,42,1,45,129,28,19
869,767,277.93728650420076,1,8,5,21,18,19,93,109
406,768,277.8992965257551,1,7,43,1,30,20,63,109
7114,769,277.8887073908912,3,7,24,1,28,7,4,200
4265,770,277.8885548634147,1,8,53,1,20,37,26,128
898,771,277.8671228277655,5,7,65,12,37,46,63,39
3393,772,277.6152931501074,1,8,69,1,11,20,54,109
4066,773,277.4595985047938,1,7,78,1,13,25,129,19
2941,774,277.36464629525915,1,7,71,1,41,7,63,82
3405,775,277.31726602182135,5,7,41,22,14,57,44,84
515,776,277.1943941036139,1,7,105,1,28,24,23,84
9114,777,277.17820732955596,5,7,39,11,25,7,26,153
4983,778,277.13715340806806,1,8,69,1,13,12,63,106
1243,779,277.0605444016228,5,7,147,11,13,15,34,42
5354,780,276.9398117460547,1,7,44,1,28,8,31,153
2965,781,276.56776405773655,5,7,39,45,20,7,66,84
1915,782,276.5333162253117,1,7,43,1,13,7,95,106
8000,783,276.37345355445086,5,7,95,11,5,7,44,99
2772,784,276.32108331450536,5,7,24,45,14,19,153,6
8877,785,276.24859059348637,39,7,5,1,204,7,4,6
2506,786,276.1095047943215,5,8,49,22,144,7,34,4
5235,787,276.09732774309657,1,7,70,1,13,20,153,6
8375,788,276.09003908824855,1,8,29,1,18,8,44,163
2059,789,276.07288201631417,1,7,29,1,42,8,153,30
7071,790,275.88626307986044,39,8,5,1,5,7,4,204
3174,791,275.77925718324826,1,7,39,1,5,15,93,109
2073,792,275.666522347018,5,8,125,67,13,19,30,6
2957,793,275.6404243661048,1,7,105,1,45,57,42,14
7796,794,275.63622170609545,3,7,24,1,204,25,4,4
2114,795,275.5034860086662,1,8,42,1,30,129,55,6
2223,796,275.443531231359,5,7,69,67,32,25,26,41
8172,797,275.36767253848376,1,8,5,12,5,8,34,200
3696,798,275.35555461683333,5,8,46,22,13,7,43,128
9895,799,275.31034846549994,5,8,78,11,92,20,39,19
5694,800,275.01182451090136,1,8,97,1,92,7,32,33
9955,801,274.8982123410317,1,8,147,12,5,12,4,82
5253,802,274.81307781857714,1,8,46,1,5,24,51,135
5839,803,274.7560816538916,1,7,35,1,11,19,32,163
8154,804,274.71941022199564,3,7,46,1,32,64,4,113
8644,805,274.70271711609894,1,7,147,1,5,12,93,4
742,806,274.67116242057716,1,7,42,1,28,24,32,135
5932,807,274.59451073712154,5,7,24,21,18,25,129,42
1999,808,274.45256416227767,1,8,48,1,5,21,153,33
3656,809,274.44711159667065,1,7,84,1,92,24,28,33
8748,810,274.42367656409175,5,7,74,45,28,20,63,30
8253,811,274.2138053844094,1,8,53,1,144,20,39,4
7764,812,274.12150565050644,3,7,5,1,5,12,32,204
3049,813,274.0845688800234,5,8,46,12,37,20,129,14
6938,814,274.00387962228535,5,7,43,22,5,7,53,128
2003,815,273.9648171697578,3,7,35,1,41,15,4,163
9563,816,273.81168095426267,1,7,125,1,13,8,17,99
688,817,273.72578848773804,5,8,69,21,5,8,93,61
55,818,273.68353827502045,5,8,46,22,28,24,51,86
3509,819,273.5744010355325,1,8,29,1,14,20,90,106
3197,820,273.55743558108827,5,7,24,21,11,15,32,153
5748,821,273.54121517634564,5,7,42,12,20,21,129,33
769,822,273.47933090584866,3,8,70,1,25,24,4,135
6890,823,273.42955193551995,1,7,42,1,25,25,34,135
8080,824,273.414997240911,1,7,97,1,14,7,129,14
4950,825,273.2995280661794,3,8,5,1,24,8,17,204
248,826,273.27379550294546,1,8,156,12,45,7,4,37
906,827,273.1244491270899,1,8,97,11,20,19,4,109
7634,828,273.10376590873307,1,8,29,1,5,37,23,163
6315,829,273.0153826545319,1,8,43,1,18,129,28,41
8391,830,273.00153649107597,1,8,78,1,25,46,28,82
6948,831,272.9552880468774,1,7,49,1,28,7,138,37
2195,832,272.9272474976286,5,7,44,11,5,7,153,36
8686,833,272.91537925112345,5,7,39,12,28,21,153,4
1639,834,272.85160197815077,1,8,48,1,13,15,73,109
8762,835,272.827105510696,5,7,97,12,28,20,53,48
5168,836,272.8059402797178,1,8,5,11,13,24,43,163
9304,837,272.7105301529694,5,8,41,12,41,24,53,86
8434,838,272.70190725201894,1,7,53,1,20,20,83,84
3243,839,272.61163409333926,3,7,61,1,32,7,4,153
7610,840,272.610723755205,1,8,78,1,23,19,90,49
7328,841,272.5880355237805,5,8,48,21,30,15,138,4
2830,842,272.58510499569456,1,8,44,1,66,12,53,84
4511,843,272.43367435165277,1,8,78,1,13,25,129,14
8362,844,272.41878841504916,1,7,61,1,28,21,43,106
8235,845,272.3552844754211,39,7,5,1,5,8,4,200
1609,846,272.16429664152446,1,7,35,1,14,12,44,153
6858,847,272.086269381182,39,8,5,1,28,21,4,163
2293,848,272.0401745026006,1,7,35,1,45,8,43,128
1533,849,271.98914881862584,5,7,41,11,23,20,34,128
9948,850,271.8832916841641,1,7,29,1,11,15,153,49
6590,851,271.6041902986158,5,8,61,67,13,7,26,82
6811,852,271.4708866068712,1,8,71,1,5,25,51,106
7094,853,271.470020258447,1,8,43,1,20,33,53,109
1982,854,271.4514559524085,1,7,95,1,11,7,63,82
1122,855,271.4270989845271,1,8,156,1,11,8,76,6
6185,856,271.38536796451024,3,7,5,1,92,15,38,106
7489,857,271.18907182508485,1,7,95,1,11,25,43,84
400,858,271.11627231991963,1,8,69,1,92,7,28,61
7272,859,271.0460880750683,1,8,39,1,20,57,66,75
2499,860,271.0326331523594,5,7,61,12,5,21,43,113
3702,861,271.0051508352225,1,7,95,1,28,7,42,86
3936,862,270.97142357292984,1,8,69,1,5,33,44,106
4540,863,270.97055785646614,1,7,35,1,20,8,153,42
6259,864,270.9504097436799,3,7,95,1,28,15,4,113
4846,865,270.8525473399517,1,7,35,1,11,33,51,128
9001,866,270.78820615070754,1,7,29,1,28,21,44,135
6208,867,270.6242373468122,5,8,70,21,18,20,39,86
3157,868,270.5373355171638,1,7,70,1,20,7,153,6
134,869,270.4276662481286,1,8,69,1,144,7,30,6
8919,870,270.2815331987787,5,7,71,11,41,20,73,39
1909,871,270.27158462626005,1,8,156,1,28,15,53,4
557,872,270.2687584082369,5,7,70,67,28,7,76,6
5064,873,270.18901280921995,1,8,5,11,204,15,17,6
5425,874,270.07647111634327,1,8,39,1,11,15,63,128
4258,875,270.0646943191464,5,8,105,22,66,20,28,14
3351,876,270.0426014077438,1,7,97,1,13,25,84,39
867,877,269.96348699782106,5,8,61,12,18,7,43,113
1893,878,269.94594847200443,1,8,74,1,30,25,53,75
4046,879,269.89127323777114,5,7,35,21,42,15,31,109
7263,880,269.7097581834902,1,8,29,1,28,15,153,30
3810,881,269.6895543522846,1,7,35,1,5,15,95,106
6584,882,269.57276901821933,1,8,44,45,14,37,4,113
8326,883,269.39984983651567,5,7,70,11,45,33,34,61
491,884,269.3726596188642,5,8,45,11,5,20,63,109
7559,885,269.32488022692854,1,8,147,12,66,24,4,4
9692,886,269.0887551896242,1,7,105,1,92,12,17,30
2271,887,269.0870697346281,5,8,43,11,13,129,51,6
9882,888,269.0630374672397,1,7,48,67,25,7,4,106
7722,889,268.65252257419587,1,8,5,22,14,7,55,153
3543,890,268.637532895754,1,8,42,1,11,25,23,153
3501,891,268.6269304525873,5,7,44,22,18,46,93,30
66,892,268.51130627714673,5,8,105,67,5,19,43,14
3721,893,268.4593555443247,1,7,78,1,23,19,26,109
2350,894,268.2704405111042,5,8,69,45,42,19,73,4
6059,895,268.22159431011727,5,8,43,45,5,64,73,22
5419,896,268.1643051454216,1,7,65,1,30,20,55,86
2476,897,268.134522255304,3,7,69,1,37,8,4,135
4395,898,268.097703082264,5,7,69,22,14,7,31,109
5532,899,268.02733695728637,1,7,35,1,92,20,66,42
3468,900,267.9073057341984,1,7,84,1,13,24,73,61
7172,901,267.7541736969981,5,7,46,12,18,15,26,135
1858,902,267.6550490476424,5,7,69,21,45,7,76,33
5069,903,267.55506392682616,5,7,39,67,5,21,83,37
