ID,Name,Rank,Rarity_Score,Animal,Attributes,Beard,Boots,Hat,Jacket,Pants,Profession,Sword,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
361,CLIVE IMMORTAL | TEZOS PIRATE 361/666,336,28.7380437281,Uncommon Animal,8,Common Beard,Rare Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://QmRgFHaQ9dceGSWgDx6ckHQ26Z6BxEiqYcW9E7ySZnBvFj,ipfs://QmPjxPxefgyBkua5uWNaYAFwAxDjxWwPzneAKJKZSEWBd5,ipfs://QmYSF48hRSGLzDUihqjHJzdHi461Jpz8GBgVJz6jqTfT6p,ipfs://QmbxdgZUM23Aamr1JBz4WLTiMUYDGnjUxMF9NV7WAmmGAX
6,ISAAC SEAFARER | TEZOS PIRATE 6/666,337,28.7174504433,Uncommon Animal,8,Common Beard,Rare Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmayCPcqZRjCwvH5M31h5JYZwAaQZpURz65ZiRWaShFxkr,ipfs://QmX5yE9DwALqYrpnUQB9VFfGYPHqoEdAtAyyaqnf3p9EEF,ipfs://QmZJZUYUWrUuQ33v3GzraF7kqfRtYS6TE42WDNZtb2nQcz,ipfs://QmU55gBp788Riv9rxCjnFB6Rukva555wgSHkmLZxvtpAMe
408,DAVID HASTINGS | TEZOS PIRATE 408/666,338,28.6865971723,Uncommon Animal,8,Rare Beard,Uncommon Boots,Common Hat,Common Jacket,Uncommon Pants,Carpenter,Common Sword,ipfs://QmUJ3C8i8TYi3n27LXGZvFFR3g16owa6VuMjGMKA8Kgg1S,ipfs://QmPG5mDrZyx7k5eQWztze1VAeFVrnTFh9qjYVzW99f5HTD,ipfs://QmQVaoEYC367T4xXed99CowLouQs8dVvYffZTrQ2hSwfKN,ipfs://QmcaKP1KdUzHanuoymP8BtENsrRdFtQsZPYHghN39GBvw9
87,MALVO CRONENBERG | TEZOS PIRATE 87/666,339,28.6660038876,Uncommon Animal,8,Rare Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Common Pants,Carpenter,Common Sword,ipfs://QmTPB5EKCPQqoLABcvSKv69wtzGMPAqxgsiTvdSipGwusW,ipfs://QmaSu6bX2aqnwaBBWendQS31cMQU1vgUXT9GZ8erNmZZZT,ipfs://QmNaG89CMnRiJkFVfnE1g78wgBmBDwT2i5Bwgc38xHhGME,ipfs://QmaYFTUQHygwoch4VgQ3tTkPsuPXRb9gah6HcTCcSGQa1k
128,BUCCANEER O'FISH | TEZOS PIRATE 128/666,340,28.6592070694,Common Animal,8,Uncommon Beard,Common Boots,Rare Hat,Common Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://QmW3NxfJWvMSMP7oyZrL3hpaRnuwFWB68ewkAwrWzzMUm6,ipfs://QmXpRhJC1QYemPJST8D3qGLL94suKcyiFLSvSWMJutgN6m,ipfs://QmTVhzSVBnSQvMrezvzeWePwzKDGghKuUcLMWHtb2fNfqd,ipfs://QmNtFvJrwUAr3JWotSRSJvRVXGyriiKxMryaL8t3xCPtr3
295,BEACON FLEMING | TEZOS PIRATE 295/666,340,28.6592070694,Common Animal,8,Uncommon Beard,Common Boots,Rare Hat,Common Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://QmePT3EDkskCanhrhpgzwsSPsNx9yL8VsHb9Q16cMfviEu,ipfs://QmbJ7thfoxte4aUjXXDXZiyVyvARHToCsPg8RsCEoHgXjd,ipfs://QmPUJpxq1P8NSCDtubFbaoVp6TbjDQVJcoFBcajhGHbyJz,ipfs://Qmbhz5d1iTVziSS5o1MKC4gkdvb6FKGypo1KGsxg9BQ2Zx
161,GOLD FOUL | TEZOS PIRATE 161/666,342,28.6051267264,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Rare Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://QmZ298mjfyF1p7gHt8yYTbGgmJMhFxAQiiYhEozXfD5VS8,ipfs://QmZNUpYTquGVdgfv6S5RfnrnzPEixkNmecAZpaCPUxou6a,ipfs://QmdkWqXFqajSRT3VM6HTgpc9Wsjst3QHrUi62MCUYqgJAf,ipfs://QmbcZLSo1Qr6TQWyPFNpHqzHrFngps4kVMuui2kEDArxYd
318,DIRTY SHOOTER | TEZOS PIRATE 318/666,343,28.5744491431,Uncommon Animal,8,Uncommon Beard,Common Boots,Common Hat,Rare Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmPGwR3kxddHy3VjNDpnexzw1EWxqk4hPjuPjCdEcaXHzy,ipfs://QmVwpnP7gvHVu3pb5qHdQP4EhuQTxowzoJ8a3Ho38J363R,ipfs://QmfQbPBNBYiRa1AW11ZKLp5vhRY9HbQdjGBRwWn5DGoXMf,ipfs://QmWXNGdxWYm4aNMoB9WQ13GBdNxoqwzsdDJrPUPiHZq9w6
218,CLIVE HUXLEY | TEZOS PIRATE 218/666,344,28.4697212145,Common Animal,8,Common Beard,Rare Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Common Sword,ipfs://QmeEQc9vpwjAwZmMpnV1fzx9azDvNcBPrshmnGTuCCJGZV,ipfs://QmUkRFTj81X7PdW1oosbapqwmYtDrqqfQRnPuARK8upZeD,ipfs://QmaiMBHVPYAiTUGtsB8Lp6QxhxGa828oB5D8kpcfZtQJrT,ipfs://QmdF9vHNjVbusv6LU5xMw5nuMJZQdAUqNvvpQGFQmpG4Rn
473,SPARROW THORPE | TEZOS PIRATE 473/666,345,28.2877411823,Rare Animal,8,Common Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmTwD4SaYUFYKsH5ZnUtDBLmSeJChYq2b8Nj6R3RDuedjA,ipfs://QmaHa84pYCzd766kxp5WU7gWULUytVLti45B9DN7P4ane8,ipfs://QmfD2busdX9kKDMQxUNEXxnakgpFYtvXSPV2HF2HGT2DCJ,ipfs://Qme7erzbJu3KiYaf6hHrfuJmJ1MC6tvV7KM2kbjDfUXMVs
485,BILLY DRAKKAR | TEZOS PIRATE 485/666,346,28.1987483183,Uncommon Animal,8,Uncommon Beard,Common Boots,Rare Hat,Uncommon Jacket,Common Pants,Carpenter,Common Sword,ipfs://QmWo7gvnZN4XHJDmTcWfTB82KQuxx2oWQvuzA22dHVGeNF,ipfs://QmWza8ePfDHoUY9oMopo6D2KP97PqGWcdsi1PmSZbYCCVS,ipfs://QmaE8Cbw8dWBK8rk3jLX7aVNP2MHtc6WbREWKLetGRLrPh,ipfs://QmZTnrWDqqTutTiV1qgHqu9u4Ryyft1F19ZVzXARzYUXVo
465,RADLEY VEXX | TEZOS PIRATE 465/666,347,28.190056676,Uncommon Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Rare Jacket,Common Pants,Carpenter,Common Sword,ipfs://QmNTf7fiUxtEnQc2YqCyTWbimUwMh3cwqyisrfDxm1pemJ,ipfs://QmZsHSCfiyWeVbLwVSjQUWkryVB4eGBo61N1inutJsmcW6,ipfs://QmcH1EREk1cmSMpnGBhUeYRBdMppjDH1c9AyKomGWa8Vgt,ipfs://QmPoQp8Uuhmnh2GDuwSM8Vkv5B31PppoS3eCcwmmqn867N
321,BLOODY RAIDER | TEZOS PIRATE 321/666,348,28.1841688251,Common Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Uncommon Jacket,Rare Pants,Carpenter,Common Sword,ipfs://QmZwABdwFWKEkpRdUwFRhu9YJ2FCoMFn46XcR1ZzsEMwM6,ipfs://QmYcRMhy8vwqNdbN9q26DvEqtCR7fuF1CUaXharVSs2SGC,ipfs://QmcgRs1zccTiLJmpprALVjiVqm8KEdhgofVXZqnCU9pnK9,ipfs://QmYeP8Phnqb3c3A5QbShTBmyVWbfC4UGQutsFy9XGmg7kJ
98,CRANKY MORRIS | TEZOS PIRATE 98/666,349,28.0021887929,Rare Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmToqZ7PBooUzgwCAWiN9dcvZh1mffVxNmqAvXk7YEJCLq,ipfs://QmPbtsnV6GvE1tvbkWuvz7e2zcL2jCaK3iSgD7GU7Fbs1d,ipfs://QmSG6KF2LDhRGqeVrhFcor11p8oZNZKxhLNEH3CggYQrWa,ipfs://QmcKo5nFwEfHZjNbdj3foEJhCukTPrtd8kW6GTBqift6jB
199,DAVID EARLE | TEZOS PIRATE 199/666,350,27.9297168273,Uncommon Animal,8,Common Beard,Uncommon Boots,Common Hat,Uncommon Jacket,Rare Pants,Carpenter,Common Sword,ipfs://QmNSs4qWg3siWFFSCrWN76DRoTqHYMSAN5LvWShyee3NAH,ipfs://QmTeWUfpM4yZajuzhMwaoLGNmZokgB2pnFwMCDEgNjq6Xp,ipfs://QmcZSorJkRoSGM14VMeBCRdZSpMTbFquajsFamAhNpJRA8,ipfs://QmVq6QwJ1y961AkjdcwvJfTXEG1Bb9jEGkhU66R7DNxBum
309,JAMES COMBS | TEZOS PIRATE 309/666,351,27.8789447048,Uncommon Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Rare Jacket,Common Pants,Carpenter,Common Sword,ipfs://Qmb11suZx13QF2UrB6wy7YWPQGzscGoFNgEAofooNUBWKt,ipfs://QmcgK4R912FvyYv1PJ7xo8qzuBYTNd8TEocU5MedRnM8HE,ipfs://QmUJDfECiyJVJAiFPbGZyKdfXoMhDorTyWQVhDP2k28Xwv,ipfs://QmNb4XsnkDtRA9W6f8XUDaj85FXJqkHPXjV9qDGmSzme9F
500,CLIVE PENNEY | TEZOS PIRATE 500/666,352,27.7417930067,Common Animal,8,Rare Beard,Common Boots,Common Hat,Common Jacket,Rare Pants,Crewmate,Common Sword,ipfs://QmdMG9gonSfWoCLQY9HRKSSdrSRyNmDUu4TEfJSWUosYgZ,ipfs://bafybeiegtotp5tsmdjugudjzzrjl7ww4lne5qjxqqlbuv5sngma4yurqha,ipfs://QmRzk95rWd9aBdXMDT6XMLhpKKBYFgB1exCzw2zh31e94z,ipfs://Qmaqjt8WBr6CRN5MTMDPEb4WQHm1HAPCKmNwTYRA1X1yCr
536,LORD FISKE | TEZOS PIRATE 536/666,353,27.7364655225,Rare Animal,8,Uncommon Beard,Uncommon Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmequjENvTpk97AG4AJdprVkCsr2xJ9g3z2kuDtBV98F6L,ipfs://QmdAB3rczZn3cV8rj4MChJjsorUm1ThQc5L29NUAxmskbW,ipfs://QmUNTZocyzNetFSJyoq14DZnTiPBtece39y3AQ8aLMKE6a,ipfs://QmZZyUyTwkdncXEeyxJgV89bAjxRRgn7oFEBou6pqBwfxR
4,JOLLY MORRIS | TEZOS PIRATE 4/666,354,27.7092506333,Uncommon Animal,8,Uncommon Beard,Common Boots,Rare Hat,Common Jacket,Uncommon Pants,Carpenter,Common Sword,ipfs://QmXfT5FnyWn2RgzK3z4Lcpwh5FAxeLP1P99TRQsWjRp2pz,ipfs://QmXL6386fpH4a5wEPJyhxfzKRVKzE1Lkk9DXJXwV115xoU,ipfs://Qmf3kbshRFj2wZ2RE5b1bFCokhY4fSTF3A16vPzL355tjg,ipfs://QmPxYpEDciS6UYNZ3kw2xxegyCeT3j4BL1jC34etJMY9Zr
40,VINCE BACKSTABBER | TEZOS PIRATE 40/666,355,27.6910768218,Rare Animal,8,Uncommon Beard,Common Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmXgxDXkFw4E6ggmnfz4a47gutHU9chipzmZsHqfJE8dHx,ipfs://QmTSWEewUTKMLZZqx3fhgzzyAfiXELVKxWBGTtW2bSQYMC,ipfs://QmYsrZ6UZL1rxpUxqs44XB2CexZ6mGEQp6u8uSakAZf4sa,ipfs://QmPJatJRhcm8EZdqCN2qyXEYwUJb4CNnYavBHUjUFCjidH
111,JACK SHELLEY | TEZOS PIRATE 111/666,356,27.6551702903,Uncommon Animal,8,Common Beard,Common Boots,Uncommon Hat,Rare Jacket,Uncommon Pants,Carpenter,Common Sword,ipfs://QmZ8aSU7JpTuQbPjzcU6cwwM6uK4nsuBqerykTc736Et59,ipfs://QmcpFsRroe2g6j3US36c7BdsJxFFHovvw4Nh1eGDdYhXgv,ipfs://QmRLvFtqzYoDsXnnDfieowYmBkpkWCCFQf7EazMZzRjPzs,ipfs://QmRNZkHDYqwJzWGmmen1JrXkBWEATXiVS13Gb41qJG4HS6
129,DEVIL FISKE | TEZOS PIRATE 129/666,357,27.6321225909,Rare Animal,8,Common Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://Qmd49rPUCwUtuqdjXHqaaSHryzT6PPzZNpFKpuxc5uCifN,ipfs://QmUgTB76TDAUwK6wAWzBGAbB7uixEUFS2DsyNsZzMYW87a,ipfs://QmcejJYEWrKZwSUApiixCJHpagkYLEBUYqPTnGPtWjyEKT,ipfs://Qma8orVqvaRe9pSC1ukVK2Jxprxhzxut1XkHWKzrRrYi3R
481,BILL EARLE | TEZOS PIRATE 481/666,358,27.5805819881,Common Animal,8,Uncommon Beard,Uncommon Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Rare Sword,ipfs://QmVujPWSpQstmUfut5ZYwbvBdLfUHo35KAM1rEmBkD8DFL,ipfs://QmTM6NaTWsSnxV7rV5zv6mStVRknhbcH7UCHzXJjGJjQwm,ipfs://QmXehtbTT75uXWqPBGf2D6jbFvJ6e7M9ATr7MX2g3xvdPH,ipfs://QmdBaqDMRxunVPNsiHA45cdPgsUMrmZzG1urhv356wLFtB
266,GILSON BACKSTABBER | TEZOS PIRATE 266/666,359,27.4467091225,Rare Animal,8,Common Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmV7i6KiEbj3teLT7wQcRskGHeqvoQFam78W6hQMVN4tz3,ipfs://QmXu3gp6fscaMRWw3xeC91TvxaPYTdNbJh3vNFhjaTJ17f,ipfs://QmbmeSnbePsMmQxKWsmkY8pYQjUFSnz2PWMqQxfUU9PAL3,ipfs://QmQCFndGeUJx8qFdnyjffrspBZTHBctQfbMaJvqrwRR2Ld
71,STOKLEY HAYWARD | TEZOS PIRATE 71/666,360,27.4196258575,Uncommon Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Common Sword,ipfs://QmWU9GbPLgKEW9ppnPwYi3v5PNzcsWYBbgVwcJsKgwAAdZ,ipfs://QmbWdn7cCE33RHYAXmgu2HYtQBMLZk7jx2K7CqLUaSoViR,ipfs://QmTnrspbwjcFxfKq9rGNwFZ1PS6s9ZQJNFN674PBJRvLsy,ipfs://QmPK45N4GVe4VDnTh7hHmQoMyzjswLSAKsM38EiWAHcD4w
524,CORSAIR PRESTON | TEZOS PIRATE 524/666,360,27.4196258575,Uncommon Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Rare Pants,Carpenter,Common Sword,ipfs://QmXf2vhUQwrDLEmJNfR7qZFHGqGvbAFLqFnZK3FpDMAvtV,ipfs://QmUUAP4ArZeSVb7Y7uC4Gq1Djg4nrEcfZsn14qayf4fN4p,ipfs://QmfEcAVm5zhEa3r2qMXCHfUfmNs3gU5SZmLZatxrSmXe8g,ipfs://QmdEcewSnHyrmvmtoDsVKA4j7L6wPtSkAcwZkqA4zEtDEx
291,MIKE BUTCHER | TEZOS PIRATE 291/666,362,27.4165968271,Common Animal,8,Rare Beard,Rare Boots,Common Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmYZUR7BUknaPz6iebSpEmogAnoHZhYiWFTeAjQvCrg8Ai,ipfs://QmeRnFkbb6ETkiV1jbecjPP5c7yAijtmjyNcr4ovgKnwvn,ipfs://QmcWdmpPJ2sS8En9rRbydysW62fMEYYKafFiuL2EfJV5Cu,ipfs://QmaeYfjio2VxN3gBchvwv7qspVtADsKFy6Hq7ckjKzNPW3
541,DAVY SHOOTER | TEZOS PIRATE 541/666,363,27.3240862598,Common Animal,8,Common Beard,Rare Boots,Uncommon Hat,Uncommon Jacket,Uncommon Pants,Carpenter,Common Sword,ipfs://QmTgCGdEwG1P92h8TbkjA4aJRotNpG9WRapq6rXwddKuo4,ipfs://QmTePvJBs7mMZ9WCQdu79vbjLFNuzAZGifWYSv8a2XojLN,ipfs://QmPqEWCVej37ze2NQUR6NebBJtXi7CGKKfLRg6nbrwi4Fd,ipfs://QmaVaXFNPRwx9gUXPoUAiCrkgwx1XxeQjSNU1KqVizr5qC
5,GRUBBY WOLF | TEZOS PIRATE 5/666,364,27.2550477304,Uncommon Animal,8,Common Beard,Rare Boots,Common Hat,Common Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://Qmew61ijjgeSYySaJZfgvMvhfPVDZuUg1zsxK5cqzUDwYi,ipfs://QmSV21CCyRHehBx7MC6YmZzCceGgYFYxZjGyHVJRz9nkKQ,ipfs://QmTfGNhfXAufXDD7bWMn5udLH6K1CZBAzNXRh6BoSFDy79,ipfs://QmenRXXLJsquFMVKoLFDJ3MUbQtHS9ndJdwResCy1MsRvt
2,DERRYL SHOOTER | TEZOS PIRATE 2/666,365,27.2344544456,Uncommon Animal,8,Common Beard,Rare Boots,Uncommon Hat,Common Jacket,Common Pants,Carpenter,Uncommon Sword,ipfs://QmVPL8GfR1F9WXR84KDC5F6rsXc5XQciRTR3jnH8vfiK2N,ipfs://QmTA8jNHihFA1Q8GSg5hCSkr1oCTQNS4naQF7xJ16CaBHW,ipfs://QmQKfGnd7dzmiEKCrToY74MJ19Jow5Mbt3YzZHaxmY1Mp8,ipfs://QmeggRQzd3JmQrjmw241pxz51Xp5nGFTG2sx8T7WJziCwJ
367,ATWORTH BUCKLEY | TEZOS PIRATE 367/666,366,27.2015791368,Rare Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmXbf35EA6TzCCcLW2iaePtniC51Q7NSJVhWpeytvNKwx9,ipfs://QmW8G6wGz9ZrNTFK72GWqpJKsYsWgzXa37C2ajCsLzJDvC,ipfs://QmcM84x7p3UwA7gxVC5JicMNReFgrkaREHNk7mYVCxRM5A,ipfs://QmcLQjLu4qJJpykFVqUiaahdzQ2WpRgdEbH5LRFUa5JQR2
421,SNAKE BROOKS | TEZOS PIRATE 421/666,366,27.2015791368,Rare Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Common Sword,ipfs://QmXwXuBH6phEzLy7ZVQTShxUfhEpgC4Lq1MKYixLdVQVxK,ipfs://QmYGGGaF1AUrkCh4hhjkti4wmXhCrCxoMXJiwxzPCzEnTg,ipfs://QmUCk3BKkbZW98r8jWxyXvmGFLoix8QsvnrQhMqYmoRWrD,ipfs://QmTodzEMSWRwXyHe2SAYQ5tse4SMMoFvrbSKYgtDoruAPj
7,GORDON THE EVIL | TEZOS PIRATE 7/666,368,27.180985852,Rare Animal,8,Uncommon Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmfBQ8P6EGY59Vj1EkuLNijaM5UxGRR2qvUzxBunWdSk8S,ipfs://Qmf9v6cF2gX9eWxJB1F9bKK5H7CsmA4CAfXW25UpewkLzM,ipfs://QmTy2L2VHv1JrLWnd2Uz9wxY4oS6AwSyhbUvd7AxRrFwTh,ipfs://QmSXfMwzF6LEPqqLJyrT9CjFQhdd57Tg1VDZBFXwyxLrzt
267,DERRYL ADDINGTON | TEZOS PIRATE 267/666,369,27.0755584388,Common Animal,8,Common Beard,Common Boots,Rare Hat,Common Jacket,Rare Pants,Crewmate,Common Sword,ipfs://QmVzVBw3YyLiBjGRjt4XjtsjgUX2KXdU2UjLQHme6vPGKD,ipfs://QmQjVvC9pEMQY7VTy3FgiwfJMQfEcvTwaDAmyS9WQ6Wgip,ipfs://QmUEVHGteLk8kriwjWBRHVXoRUjosdcj1NYfL46YyGdrrZ,ipfs://QmVEALXfknwtXGoubGUjAk2N1Rsa8nLjjLrKDd8nhisJMn
126,SWAB PRESTON | TEZOS PIRATE 126/666,370,27.0583629894,Common Animal,8,Uncommon Beard,Rare Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Carpenter,Common Sword,ipfs://QmUm2w989MXGUmhkJiK3BRQJAHznC8sh9v5d9oUemsmWLQ,ipfs://QmZHDMMPRAQcv8KQkmvJckNdtQhejCLYh3p5uR4Vyu2oFQ,ipfs://QmUpZvD8zr49xS37iCZy3FfgX18PLTnJVvamgn8QphbodS,ipfs://QmXpEpMB6KCRRrrWuTMvuuZWFXhV5BZprbxnvtGxsPNhts
391,ATWORTH VEXX | TEZOS PIRATE 391/666,371,27.0456956024,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Common Jacket,Uncommon Pants,Crewmate,Rare Sword,ipfs://Qme991UWmnC7SnrsCsCoVH3MdCy6LSiR7Bi24hWJKcC4V7,ipfs://Qmbm5pFeTqT57nzt5gnREdApKKrSwcz3QDGGVW9JDsJ3n8,ipfs://QmNQACxXHfAWxr5oTth5nyv5xjkYWw2MoUvJiGmM2jfUuo,ipfs://QmNiSWWzMJmiV74Xy72nD69jFdoHkZk9RBB3xXoQqFH8GL
439,RASCAL MARLOWE | TEZOS PIRATE 439/666,372,26.801327903,Common Animal,8,Common Beard,Common Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Crewmate,Rare Sword,ipfs://QmSsG1WTLoLNUGr5wSJwXNn5Tbn2zLKsqCc5WSPi4YrYua,ipfs://QmPfncLnmHihM4VYwHVNoRzqMaBpBvbVbqRpfbKfPzPQPz,ipfs://QmRNjTSYsz5chMzh8YhLeFuznZDWXGjTcKbXhGAxFx68ms,ipfs://QmTUkT3jWBNwkUrWzXZkE3n3rPZgMAte5dw1thtxqui6YX
29,WILLIAM SMASHER | TEZOS PIRATE 29/666,373,26.7609782357,Common Animal,8,Rare Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://Qmef9K7dq1yo87dPoqZqoGszySs1TejeijMFmXMzB83uJb,ipfs://QmVKX4rZ63HCj8rrKDDCXyAsGdaTsudMbFBaAvqFU5hxA4,ipfs://QmTVoiysobZPHiwTeW59LwkXBh3didFAuQJLUeXbNEXVqz,ipfs://QmXST1p4s7Qycqj1nZCzSzKirt7zUR6PeECb2H7hQYkJnv
93,VINCE SMITH | TEZOS PIRATE 93/666,373,26.7609782357,Common Animal,8,Rare Beard,Common Boots,Uncommon Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmPaxJRU9XfTefdbAmYNZxBaJ9cS6Ti89VAtpThp612dFP,ipfs://QmSKiCdhv79jreba6PYjf3qqohi1JniQ95h7vUU1YwumSZ,ipfs://QmcmzeRrJZD1xaCJJ2jnjakqAn4pu7QV9nNApiygXPMxCA,ipfs://Qmf8yqdkmk7suThUpp3HzDovBJvJrTSSgK24YHjgNQbtn5
254,SNAKE FIRESTORM | TEZOS PIRATE 254/666,375,26.6583833699,Uncommon Animal,8,Uncommon Beard,Common Boots,Common Hat,Uncommon Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://QmaptjnxpeV289LjToiq5WuJzGwGpws7GqprWFbSFM68D2,ipfs://QmUTHQ82EFAwrqx3FF6EyK7hXZ7tMZEBr2dyjEhdPACcVB,ipfs://QmTJNboqkeWLimWaL8QkaxWZmPW9MjBGnVaCewdcvzYjpn,ipfs://QmYZBdZw1ZLm19gvqH4jH4tx6gwiUVxEZczYxpHPgG2mjR
517,DERRYL GRIMACE | TEZOS PIRATE 517/666,376,26.6502233383,Common Animal,8,Common Beard,Uncommon Boots,Rare Hat,Common Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmYDHZ1NfN6R6Ucy1QpUByTJGHW6He9zFCbnjsQAxsX5RF,ipfs://QmQfgghxT7TLpaZJ6KtF7kwSzSe2tCiQmhJ7FdJaiRp8N4,ipfs://Qmdqsd7fRD1YXKNA1eNNG8n9RcKDAAPQGs1gh61Boe4B6A,ipfs://QmQphhMR9MMWJ8Tkq1bMRJtuXTAPJhZut2guh8zJphhbWs
288,DIAMOND STONE | TEZOS PIRATE 288/666,377,26.5755647673,Common Animal,8,Rare Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmdzKMu6RaMNWWjCJnF3cj38oUNYP3FLGBChgXNCYWDR8N,ipfs://QmRnj3kP9kVJJC9Yhcb6K6SZaUhtdrG4JdnPBhuiypoHt5,ipfs://QmZfpSdETiH42mgf6NFiyzaJ1BJ4XSmpfFgw4XNJ4tS9ej,ipfs://QmYvF5vd7maA4VBu2Z3D4fiftKZJaq8U23BAXm6PLsN9DV
302,BILL MARLOWE | TEZOS PIRATE 302/666,377,26.5755647673,Common Animal,8,Rare Beard,Common Boots,Uncommon Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmVSCysadJvCwyNbNM5VmaNM9meSP7GQ8WnyRn1384pjFQ,ipfs://QmSsr8Vbt1RX4vvaMPENTyCqrgXFe8hitC2uyQ8ze6hgyj,ipfs://QmNNMNg8ZvT4X7iJ6vwfUUD84d3acb4Si4oaUHzuq2gb4n,ipfs://QmXbf6uZPwTpCqzoK9QuNyEaB3QJhkuPuHG1AkPFKYMeko
547,SPARROW RAZORFACE | TEZOS PIRATE 547/666,379,26.5595432922,Uncommon Animal,8,Common Beard,Rare Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Carpenter,Common Sword,ipfs://QmQAbCsEYGssFaMtCNTG49kMdQDJaX4K9rETJBvwun9Fhx,ipfs://QmXJ6zZ7wfUXHL6aozPSjZXfLPCdUdb166qPoLuqAfnsoY,ipfs://QmbJW5xJvs7caGyLRM729gKBuXSpV49QtJbp46zjKcypSz,ipfs://QmbBqKURP9fotYxu17DmcikZcwksqUi7yiRoD9Xp9vdomm
489,OSCAR THE DROWNED | TEZOS PIRATE 489/666,380,26.5293987235,Common Animal,8,Uncommon Beard,Common Boots,Common Hat,Rare Jacket,Common Pants,Crewmate,Uncommon Sword,ipfs://QmX8AnLqTxsjxuPsS5mHPti47szZpj7e3X6U3bhxzJh5tt,ipfs://QmX7unqwbpSoeMJTdx4ASL56MbKZ8HvosgmzaHjPS3iTSK,ipfs://QmPM1KvHEY8zSNuxDcrm1W9bxzsSXe614HXwsSXF3xHJtv,ipfs://QmdPYH9ph7XEuPx5ssGkLQzFZLg5hSLbXS2GMQWDFkp943
491,RAGE MAD EYES | TEZOS PIRATE 491/666,381,26.4594043713,Uncommon Animal,8,Common Beard,Uncommon Boots,Uncommon Hat,Common Jacket,Uncommon Pants,Carpenter,Uncommon Sword,ipfs://QmdjtvBLQMVfpLzvxHC1RtTrLs8WskYkFuQU5gR3uP5Q7X,ipfs://QmTuc6xJfQ7FjYxErp3BkWzDwwx54ppebQeQQgmmC5f7c8,ipfs://QmfHHQBFCJEfSzvtBFyDcpzKSnjS7qZeyx7NB2Hav3i96W,ipfs://QmV4ekaYmka9XC9AU864Esj6Vdt5SWric2jDw1BmHFgw3C
496,ALBATROSS FOY | TEZOS PIRATE 496/666,382,26.3211127694,Uncommon Animal,8,Rare Beard,Common Boots,Common Hat,Uncommon Jacket,Common Pants,Crewmate,Common Sword,ipfs://QmPkQzc9b7HndA2cY9NBkQY5D2u4tJ99LG7TmAW7y92Wsz,ipfs://QmaMUcXUexx4oq9kykAMC6hg3tiszvvqe5tutWBoMthCjq,ipfs://QmNU6Jxdcc5Zf2DrnT8ANFBNxnTmMGUaXTnaW3z6bQnpdW,ipfs://QmQKT8ojG9A4dHCTELoUqW4TBLfUeV3tbZtGy6TSGCiRAr
