ID,Description,Name,Rank,Rarity_Score,Animal,Attributes,Background,Body,Clothes,Expression,Eyewear,Headwear
1516,Animal #9059,"was, as Squealer",700,127.3763711005,Horse,7,Purple,Grey,Vicar,Greed,Cobain,Beret
1295,Animal #6318,the killings which,701,127.2051910863,Horse,7,Sea,Brown,Jobs,Greed,Lolita,Britpop
496,Animal #496,lives out at,702,127.1552639634,Pig,7,Death,Pink,Beatnik,Happy,Sunglasses,Halo
544,Animal #544,"soul, for the",703,127.0541846613,Pig,6,Hell,Brown,Prison,Eager,None,Horns
1126,Animal #7530,in their eyes,704,127.0407375235,Horse,5,Graf,Grey,Teen,Tired,None,None
1059,Animal #3454,to examine the,705,126.8844642819,Horse,7,Graf,Tattoo,Military,Frustrated,Sunglasses,Veronica
41,Animal #41,a strange dream,706,126.7404551148,Pig,7,Money,Pink,Writer,Moaning,Sunglasses,Horns
1337,Animal #9263,sheep to follow,707,126.7154418184,Horse,7,Woodland,Orange,Polo,Friendly,Lolita,Britpop
748,Animal #748,I have taught,708,126.6455300407,Pig,7,Flesh,Brown,Police,Shock,Patch,Fisherman
472,Animal #472,lives we lead,709,126.6374219349,Pig,7,Wall,Pink,Doctor,Spaced,Patch,Beret
1930,Animal #2247,be content with,710,126.6112332993,Horse,7,Graf,Robot,Swimmer,Spaced,Sunglasses,Britpop
1110,Animal #3018,up and Beasts,711,126.5143132488,Horse,7,Graf,Tattoo,Police,Happy,Glasses,Horns
1166,Animal #1300,"them. And so,",712,126.454613704,Horse,6,Heaven,Brown,Beatnik,Unsure,None,Zeldman
430,Animal #430,that milk which,713,126.3746403606,Pig,6,Graf,Pink,Writer,Stubble,None,Zeldman
1231,Animal #5138,dry frosty weather,714,126.3499563399,Horse,7,Wall,Pink,Spring,Greed,Glasses,Elvis
1201,Animal #4959,"them all. Yes,",715,126.2859587856,Horse,6,Purple,Tattoo,Police,Tired,None,Betty
1229,Animal #3493,"procured, Snowball did",716,126.0203415019,Horse,7,Purple,Green,Snooker,Frustrated,Glasses,Britpop
1406,Animal #8430,convinced them that,717,125.9274757558,Horse,6,Flesh,Robot,Lawyer,Friendly,None,Cap
1208,Animal #1541,"breakfast, and then",718,125.9068270902,Horse,6,Purple,Orange,French,Greed,None,Halo
1364,Animal #9577,"There, round the",719,125.8837055576,Horse,6,Camo,Grey,Military,Yelling,None,Wayfarer
404,Animal #404,the animals. He,720,125.878403555,Pig,7,Graf,Pink,Writer,Frustrated,Patch,Beret
1034,Animal #7218,It was a,721,125.8346827771,Horse,7,Purple,Tattoo,Summer,Friendly,Lolita,Fisherman
1683,Animal #2852,the charge. He,722,125.8293042787,Horse,7,Graf,Ghost,Military,Shifty,Glasses,Police
1639,Animal #6078,"spinney, the drinking",723,125.8077392177,Horse,6,Graf,Orange,Military,Frustrated,None,Halo
1894,Animal #3895,"comrades, that leadership",724,125.7350344826,Horse,6,Death,Robot,Banker,Tired,None,Elvis
1825,Animal #8394,"and, without speaking,",725,125.7134305417,Horse,6,Money,Ghost,Swimmer,Friendly,None,Halo
1006,Animal #7939,for eggs was,726,125.6092464244,Horse,7,Purple,Brown,Lawyer,Eager,Cobain,Britpop
932,Animal #932,"pigs, who were",727,125.5463915105,Pig,6,Death,Pink,Writer,Shifty,None,Elvis
1618,Animal #1341,all flung down,728,125.52572114,Horse,6,Camo,Robot,Cobain,Moaning,None,Britpop
1012,Animal #8191,rest for ever,729,125.4622913527,Horse,6,Virtual,Robot,Lawyer,Kneiving,None,Britpop
713,Animal #713,"little pig, my",730,125.4418257073,Pig,6,Camo,Robot,Prison,Dead,None,Police
1750,Animal #3176,went to Mollie's,731,125.2459022747,Horse,6,Purple,Grey,Lawyer,Moaning,None,Police
334,Animal #334,"truth. ""But is",732,125.1361828903,Pig,7,Wall,Green,Military,Manic,Cobain,Fisherman
465,Animal #465,your labour in,733,125.1154226761,Pig,6,Bright,Grey,Cobain,Unsure,Sunglasses,None
1061,Animal #1253,control. They had,734,125.0236771365,Horse,5,Wall,Pink,Swimmer,Crazy,None,None
29,Animal #29,the light in,735,124.9481400555,Pig,7,Purple,Pink,Doctor,Friendly,Robot,Artist
1396,Animal #3461,them once or,736,124.9479408204,Horse,6,Money,Tattoo,Summer,Happy,None,Britpop
1721,Animal #7635,to what this,737,124.9336253117,Horse,7,Purple,Green,Spring,Eager,Glasses,Cap
606,Animal #606,four large rats,738,124.6004483121,Pig,7,Bright,Grey,Vicar,Kneiving,Monocle,Bowler
1644,Animal #5606,The animals were,739,124.3922857721,Horse,7,Money,Grey,Spring,Unsure,Glasses,Bowler
31,Animal #31,out there was,740,124.3524699723,Pig,7,Money,Brown,Vicar,Menace,Glasses,Veronica
1372,Animal #6985,out his nose,741,124.2195870745,Horse,6,Wall,Grey,Spring,Greed,None,Elvis
1204,Animal #5429,was said to,742,124.0660498932,Horse,6,Death,Orange,None,Menace,Glasses,Zeldman
1416,Animal #2385,there kept them,743,123.9552201818,Horse,6,Wall,Brown,Teen,Tired,None,Fisherman
294,Animal #294,I wish to,744,123.8809412513,Pig,6,Purple,Pink,Lumberjack,Dead,None,Artist
1481,Animal #6333,"""No animal shall",745,123.852596824,Horse,6,Virtual,Grey,Jobs,Manic,None,Beret
593,Animal #593,of no creature,746,123.5713143835,Pig,7,Purple,Ghost,Winter,Unsure,Robot,Artist
828,Animal #828,they had begun,747,123.3627290203,Pig,6,Wall,Pink,Swimmer,Spaced,None,Zeldman
220,Animal #220,a lump of,748,123.3571568434,Pig,6,Rave,Robot,Winter,Stoned,None,Elvis
171,Animal #171,have had no,749,123.2832220121,Pig,6,Flesh,Ghost,Doctor,Manic,None,Artist
654,Animal #654,duty of enmity,750,123.2411459422,Pig,5,Wall,Pink,Vicar,Yelling,None,None
1786,Animal #1366,"as clothes, which",751,123.166680683,Horse,6,Woodland,Ghost,Jobs,Unsure,None,Halo
755,Animal #755,cleared his throat,752,123.0748285997,Pig,7,Woodland,Ghost,Military,Dead,Patch,Veronica
455,Animal #455,the support and,753,122.9274120219,Pig,6,Purple,Pink,Astronaut,Kneiving,None,Veronica
1667,Animal #9997,was impossible to,754,122.9264722463,Horse,7,Camo,Tattoo,Polo,Friendly,Glasses,Veronica
1158,Animal #3121,long tail and,755,122.8655737053,Horse,6,Virtual,Orange,Beatnik,Beard,None,Zeldman
1089,Animal #8998,a threshing machine,756,122.8511794022,Horse,7,Bright,Tattoo,Writer,Cigarette,Glasses,Britpop
269,Animal #269,be with you,757,122.8122582323,Pig,6,Bright,Pink,None,Spaced,Glasses,Horns
1960,Animal #4735,it off as,758,122.8118333411,Horse,6,Sea,Robot,None,Beard,Glasses,Bowler
562,Animal #562,will be done.,759,122.8097309128,Pig,6,Death,Green,Prison,Stoned,None,Veronica
1965,Animal #5272,"the farmhouse, which",760,122.7975401715,Horse,7,Stars,Ghost,Polo,Menace,Sunglasses,Bowler
4,Animal #4,Chapter I,761,122.6819700824,Pig,7,Wall,Ghost,Beatnik,Frustrated,Lolita,Horns
865,Animal #865,if they had,762,122.6492472167,Pig,6,Woodland,Green,Vicar,Menace,None,Betty
741,Animal #741,memory for generations.,763,122.479836868,Pig,6,Heaven,Pink,Police,Stubble,None,Veronica
1705,Animal #3480,be a difficult,763,122.479836868,Horse,6,Heaven,Pink,Banker,Spaced,None,Veronica
514,Animal #514,throat and boil,765,122.4634176473,Pig,7,Wall,Green,Banker,Frustrated,Patch,Elvis
1515,Animal #7063,of the Cowshed.,766,122.3420782325,Horse,6,Stars,Robot,Prison,Yelling,None,Elvis
450,Animal #450,"men. And you,",767,122.3036050502,Pig,7,Wall,Grey,Banker,Cigarette,Monocle,Horns
1670,Animal #9723,interests whatever. Their,768,122.1968655392,Horse,5,Money,Tattoo,Writer,Friendly,None,None
433,Animal #433,calves? Every drop,769,122.0647409165,Pig,7,Flesh,Brown,Beatnik,Menace,Warhol,Artist
304,Animal #304,"born, we are",770,121.6989166809,Pig,7,Rave,Pink,Jobs,Greed,Glasses,Halo
1908,Animal #3457,"shed, looked closely",771,121.6944271273,Horse,7,Death,Grey,French,Moaning,Patch,Britpop
115,Animal #115,"two cart-horses, Boxer",772,121.6557501865,Pig,5,Wall,Pink,French,Manic,None,None
451,Animal #451,"Clover, where are",773,121.6267225303,Pig,6,Purple,Pink,Summer,Eager,Warhol,None
719,Animal #719,only the tune,774,121.5605203573,Pig,6,Wall,Pink,Cobain,Dead,None,Veronica
410,Animal #410,"them from starving,",775,121.4816593362,Pig,5,Stars,Grey,None,Friendly,None,Horns
1702,Animal #1618,the animals on,776,121.477687939,Horse,6,Camo,Tattoo,Teen,Friendly,None,Fisherman
1580,Animal #4294,of the animals,777,121.4752270238,Horse,6,Purple,Brown,Teen,Stoned,None,Fisherman
1449,Animal #6169,off than they,778,121.3271083023,Horse,7,Purple,Robot,Summer,Cigarette,Cobain,Fisherman
335,Animal #335,this simply part,779,121.1119918693,Pig,7,Wall,Grey,Prison,Greed,Cobain,Police
278,Animal #278,I have had,780,120.9309269618,Pig,6,Graf,Robot,Military,Tired,Cobain,None
1505,Animal #7262,"ferociously, panic overtook",781,120.8643603285,Horse,6,Purple,Brown,Prison,Crazy,None,Veronica
556,Animal #556,"but I know,",782,120.7754711942,Pig,7,Purple,Robot,Beatnik,Yelling,Patch,Elvis
1273,Animal #8667,horses which drew,783,120.6289713844,Horse,6,Rave,Grey,Spring,Moaning,None,Britpop
293,Animal #293,about this that,784,120.6193707501,Pig,7,Money,Pink,Prison,Happy,Sunglasses,Elvis
778,Animal #778,And the fruitful,785,120.5477935192,Pig,6,Virtual,Grey,Police,Crazy,None,Beret
1791,Animal #5699,Do you not,786,120.4402213359,Horse,6,Camo,Grey,Winter,Spaced,None,Zeldman
1851,Animal #9539,not knowing whether,787,120.4066581889,Horse,6,Wall,Brown,Summer,Moaning,None,Wayfarer
158,Animal #158,the worst tempered.,788,120.0743377095,Pig,7,Purple,Pink,Beatnik,Manic,Sunglasses,Fisherman
481,Animal #481,twelve years old,789,119.9276008004,Pig,7,Bright,Pink,Banker,Happy,Patch,Police
66,Animal #66,sleep in order,790,119.9096031431,Pig,6,Money,Pink,Writer,Tired,None,Bowler
658,Animal #658,two legs is,791,119.874515832,Pig,5,Wall,Green,Cobain,Unsure,None,None
1899,Animal #3514,on the windmill,792,119.7341716379,Horse,7,Hell,Pink,Prison,Moaning,Lolita,Fisherman
1486,Animal #1513,admiring herself in,793,119.6975389741,Horse,7,Bright,Pink,Snooker,Unsure,Cobain,Beret
624,Animal #624,a point that,794,119.6394585598,Pig,6,Camo,Pink,Cobain,Menace,Glasses,None
701,Animal #701,dream to you.,795,119.5948249576,Pig,7,Purple,Green,Swimmer,Stubble,Monocle,Bowler
1974,Animal #8606,limbs to a,796,119.5228147282,Horse,7,Rave,Grey,Beatnik,Eager,Monocle,Zeldman
1875,Animal #1272,five of them,797,119.4730127392,Horse,7,Camo,Tattoo,Police,Menace,Monocle,Artist
42,Animal #42,on the previous,798,119.4483129927,Pig,7,Graf,Pink,Military,Stubble,Patch,Betty
1624,Animal #5741,not believe that,799,119.2670381107,Horse,6,Flesh,Green,Vicar,Happy,None,Bowler
1657,Animal #8710,sight I have,800,119.1616671985,Horse,7,Purple,Ghost,Lawyer,Menace,Glasses,Cap
957,Animal #957,was not considered,801,119.1124237331,Pig,6,Rave,Pink,Military,Happy,None,Wayfarer
1778,Animal #4916,the gale was,802,119.0551517508,Horse,6,Death,Tattoo,Police,Frustrated,None,Artist
200,Animal #200,wandering from side,803,119.0180819674,Pig,6,Rave,Grey,Writer,Stubble,None,Elvis
1067,Animal #5382,a week to,804,118.8680084056,Horse,5,Hell,Green,Polo,Kneiving,None,None
132,Animal #132,fourth foal. Boxer,805,118.8059134485,Pig,5,Graf,Grey,French,Shifty,None,None
105,Animal #105,The hens perched,806,118.7229580275,Pig,7,Flesh,Pink,Summer,Greed,Monocle,Cap
1160,Animal #8623,a terrible voice.,807,118.672112339,Horse,7,Flesh,Tattoo,Banker,Eager,Lolita,Artist
193,Animal #193,had just lain,808,118.6281532686,Pig,6,Flesh,Robot,Banker,Frustrated,None,Horns
1452,Animal #3954,on Sunday mornings,809,118.5279847286,Horse,7,Virtual,Green,Beatnik,Menace,Sunglasses,Horns
813,Animal #813,for freedom's sake.,810,118.5254501541,Pig,7,Money,Ghost,Jobs,Yelling,Sunglasses,Betty
1645,Animal #1985,good intentions. Old,811,118.3850418689,Horse,6,Graf,Robot,Spring,Eager,None,Bowler
414,Animal #414,"tills the soil,",812,118.348740763,Pig,5,Stars,Green,Summer,Cigarette,None,None
225,Animal #225,"white mane, hoping",813,118.3443740819,Pig,5,Wall,Pink,Lumberjack,Moaning,None,None
1852,Animal #4556,but Squealer asked,814,118.3375163723,Horse,7,Virtual,Grey,Teen,Menace,Lolita,Fisherman
1469,Animal #4960,"there it lay,",815,118.3346099331,Horse,7,Purple,Grey,Lawyer,Beard,Glasses,Britpop
1109,Animal #7023,the same time,816,118.3068119471,Horse,6,Wall,Grey,Teen,Manic,None,Britpop
93,Animal #93,began to arrive,817,118.2025270287,Pig,7,Stars,Green,Jobs,Menace,Monocle,Fisherman
1985,Animal #8960,of such a,818,118.1874970301,Horse,6,Bright,Orange,Spring,Menace,None,Bowler
1711,Animal #8477,might expect to,819,118.0736379741,Horse,7,Camo,Pink,Swimmer,Beard,Cobain,Fisherman
1215,Animal #5961,a pile of,820,118.0235134724,Horse,7,Flesh,Grey,Military,Crazy,Glasses,Betty
282,Animal #282,thought as I,821,117.9388987661,Pig,7,Camo,Pink,Doctor,Spaced,Lolita,Veronica
85,Animal #85,"pig, with a",822,117.7926108717,Pig,6,Graf,Pink,None,Stubble,Cobain,Beret
1701,Animal #7053,through the five-barred,823,117.7556242376,Horse,5,Virtual,Pink,None,Moaning,None,Police
1733,Animal #3840,was vaguely troubled.,824,117.7192428826,Horse,7,Wall,Orange,Teen,Moaning,Patch,Bowler
1838,Animal #4750,"than individual letters,",825,117.5363553019,Horse,7,Money,Grey,Polo,Greed,Glasses,Elvis
1135,Animal #2904,them after his,826,117.4553104235,Horse,7,Camo,Brown,Police,Crazy,Glasses,Artist
1557,Animal #5541,Snowball were some,827,117.4328198421,Horse,6,Bright,Tattoo,Beatnik,Greed,None,Police
306,Animal #306,much food as,828,117.332135304,Pig,7,Rave,Pink,Beatnik,Unsure,Warhol,Veronica
1972,Animal #2263,would then decorate,829,117.3241089451,Horse,5,Money,Pink,Police,Tired,None,None
1869,Animal #7693,"hard. ""A horse's",830,117.2544203769,Horse,7,Bright,Green,Snooker,Menace,Glasses,Cap
1322,Animal #6111,"thoughts, it would",831,117.0429726133,Horse,6,Bright,Grey,Polo,Friendly,None,Halo
1676,Animal #3957,then the debates,832,117.0109713092,Horse,6,Bright,Pink,None,Moaning,Glasses,Wayfarer
48,Animal #48,they should all,833,116.9680111687,Pig,7,Wall,Robot,Winter,Eager,Warhol,Veronica
1121,Animal #3117,"serious. One day,",834,116.8727812601,Horse,7,Graf,Robot,Teen,Kneiving,Cobain,Cap
1388,Animal #8641,later his face,835,116.8651321184,Horse,7,Purple,Pink,Prison,Menace,Sunglasses,Zeldman
566,Animal #566,remainder of your,836,116.8105077127,Pig,7,Money,Pink,Summer,Kneiving,Glasses,Horns
416,Animal #416,"it, and yet",837,116.794167746,Pig,7,Virtual,Green,Winter,Menace,Glasses,Halo
1813,Animal #4717,of Napoleon under,838,116.671404289,Horse,7,Heaven,Brown,Police,Yelling,Glasses,Artist
962,Animal #962,on the farm,839,116.6514377399,Pig,6,Hell,Robot,Writer,Cigarette,None,Artist
1236,Animal #4419,one was able,840,116.646702042,Horse,6,Graf,Ghost,Spring,Moaning,None,Betty
773,Animal #773,golden future time.,841,116.6194773434,Pig,7,Graf,Pink,Swimmer,Moaning,Lolita,Police
1451,Animal #8661,sound of drumming,842,116.5944727446,Horse,6,Stars,Green,Polo,Shock,None,Bowler
141,Animal #141,gave him a,843,116.5700533585,Pig,7,Camo,Brown,Military,Crazy,Glasses,Artist
1499,Animal #9371,him. He carried,844,116.5004526583,Horse,7,Flesh,Ghost,Prison,Moaning,Glasses,Horns
268,Animal #268,that I shall,845,116.4959397708,Pig,6,Hell,Pink,French,Frustrated,Glasses,None
377,Animal #377,is the answer,846,116.4222416729,Pig,6,Woodland,Green,Writer,Dead,Lolita,None
1498,Animal #6355,To rebuild the,847,116.4094345615,Horse,7,Rave,Pink,Jobs,Tired,Glasses,Bowler
389,Animal #389,is abolished for,848,116.3699331649,Pig,7,Hell,Pink,Winter,Shifty,Glasses,Artist
557,Animal #557,as surely as,849,116.2867239438,Pig,7,Wall,Pink,Banker,Stubble,Patch,Beret
888,Animal #888,fled to his,850,116.2692325075,Pig,7,Virtual,Green,French,Moaning,Lolita,Fisherman
179,Animal #179,he saw nothing,851,116.0564735583,Pig,7,Purple,Robot,Military,Greed,Warhol,Bowler
21,Animal #21,of beer from,852,115.9275427584,Pig,5,Woodland,Pink,None,Shock,None,Fisherman
54,Animal #54,way. Old Major,853,115.7202076474,Pig,6,Flesh,Pink,Beatnik,Tired,None,Elvis
570,Animal #570,mine to those,854,115.6932409881,Pig,7,Purple,Grey,Summer,Manic,Glasses,Betty
1629,Animal #2216,but could not,855,115.5593449535,Horse,7,Hell,Orange,Teen,Kneiving,Glasses,Veronica
1255,Animal #9077,"""files,"" ""reports,"" ""minutes,""",856,115.5531506774,Horse,7,Hell,Orange,Teen,Unsure,Glasses,Britpop
822,Animal #822,singing of this,857,115.5027054538,Pig,6,Woodland,Brown,Military,Greed,None,Halo
1467,Animal #7759,winter was as,858,115.4889756687,Horse,6,Heaven,Orange,Jobs,Friendly,None,Artist
324,Animal #324,meaning of happiness,859,115.4728530733,Pig,7,Rave,Grey,Doctor,Stoned,Glasses,Bowler
516,Animal #516,the foxhounds. As,860,115.4327674296,Pig,7,Money,Green,Jobs,Unsure,Patch,Bowler
774,Animal #774,Soon or late,861,115.3521947283,Pig,7,Heaven,Brown,Banker,Greed,Glasses,Fisherman
33,Animal #33,a fluttering all,862,115.2582048388,Pig,7,Death,Pink,Winter,Beard,Patch,Bowler
1796,Animal #8144,leader of the,863,115.2516335885,Horse,6,Stars,Robot,Summer,Frustrated,None,Betty
257,Animal #257,you have heard,864,115.1619214864,Pig,7,Wall,Grey,Lumberjack,Unsure,Glasses,Betty
241,Animal #241,a word of,865,115.1609857835,Pig,7,Wall,Pink,Prison,Happy,Glasses,Halo
1032,Animal #9899,"Napoleon, was only",866,115.0348624899,Horse,7,Death,Pink,Writer,Beard,Monocle,Bowler
383,Animal #383,only real enemy,867,114.9118629752,Pig,5,Wall,Pink,None,Menace,None,Halo
1330,Animal #2793,intended to create,868,114.8940752861,Horse,6,Camo,Robot,Snooker,Kneiving,None,Bowler
1062,Animal #3007,now reassembled in,869,114.8910518868,Horse,6,Money,Robot,Banker,Stoned,None,Beret
1589,Animal #9426,at his shoulder.,870,114.8180784053,Horse,6,Flesh,Tattoo,Military,Frustrated,None,Bowler
1094,Animal #7922,for Napoleon's own,871,114.6926362392,Horse,7,Rave,Robot,Teen,Eager,Lolita,Betty
353,Animal #353,abundance to an,872,114.49950414,Pig,6,Hell,Ghost,Jobs,Frustrated,Glasses,None
1858,Animal #9499,with a pipe,873,114.4355348696,Horse,5,Woodland,Robot,None,Dead,None,Betty
583,Animal #583,you that Man,874,114.3191264443,Pig,6,Graf,Pink,Swimmer,Manic,None,Veronica
1455,Animal #9515,had been used,875,114.2628092891,Horse,6,Flesh,Ghost,Lawyer,Friendly,None,Veronica
243,Animal #243,saying. All the,876,114.2511402471,Pig,5,Camo,Pink,Jobs,Shifty,None,None
1240,Animal #4985,as though his,877,114.219593778,Horse,6,Purple,Tattoo,Banker,Spaced,None,Betty
1643,Animal #9434,mane and led,878,114.0954637301,Horse,7,Purple,Pink,Polo,Shock,Sunglasses,Betty
154,Animal #154,"Benjamin, the donkey.",879,113.9697201658,Pig,7,Bright,Brown,Police,Stubble,Glasses,Police
438,Animal #438,"hens, how many",880,113.6751776436,Pig,6,Wall,Brown,Jobs,Tired,None,Fisherman
1291,Animal #7064,There were fifteen,881,113.5829983261,Horse,7,Purple,Pink,Lawyer,Unsure,Glasses,Elvis
749,Animal #749,"you the tune,",882,113.5730624863,Pig,7,Stars,Green,Military,Stoned,Glasses,Bowler
3,Animal #3,First Published 1945,883,113.550836085,Pig,6,Bright,Pink,Military,Moaning,Robot,None
1193,Animal #5806,"Hero, Second Class""),",884,113.4814999656,Horse,5,Flesh,Orange,None,Menace,None,Elvis
938,Animal #938,young boars named,885,113.4105523466,Pig,6,Wall,Robot,Police,Stoned,Lolita,None
212,Animal #212,promptly fell asleep.,886,113.3517723173,Pig,7,Bright,Pink,Swimmer,Manic,Glasses,Veronica
632,Animal #632,to the vote.,887,113.0976243695,Pig,7,Flesh,Brown,Summer,Shock,Glasses,Cap
1299,Animal #6871,his seeming friendship,888,112.9942788411,Horse,5,Wall,Robot,None,Menace,None,Zeldman
1521,Animal #7170,of the buildings.,889,112.8480346071,Horse,6,Bright,Grey,Snooker,Yelling,None,Bowler
531,Animal #531,tyranny of human,890,112.8088578298,Pig,6,Hell,Robot,Swimmer,Eager,None,Cap
1454,Animal #5868,the dog slunk,891,112.7501943487,Horse,7,Purple,Ghost,Police,Crazy,Glasses,Britpop
549,Animal #549,Rebellion! I do,892,112.7027224089,Pig,5,Purple,Robot,None,Beard,Sunglasses,None
1848,Animal #6467,like. In his,893,112.6307676199,Horse,7,Death,Ghost,Teen,Menace,Cobain,Bowler
1169,Animal #6410,pigs. Napoleon himself,894,112.5264115926,Horse,6,Graf,Green,Swimmer,Stoned,None,Artist
1348,Animal #4104,Squealer looked very,895,112.5136912046,Horse,7,Bright,Ghost,Military,Shifty,Cobain,Betty
1977,Animal #9849,effect of promoting,896,112.4778582598,Horse,7,Woodland,Pink,Banker,Spaced,Glasses,Elvis
591,Animal #591,all lies. Man,897,112.4266140518,Pig,7,Bright,Pink,Beatnik,Greed,Warhol,Beret
1572,Animal #7365,windmill. We will,898,112.4186060661,Horse,7,Graf,Robot,Military,Beard,Patch,Artist
1237,Animal #4347,load of broken,899,112.3967142424,Horse,7,Sea,Pink,Military,Beard,Glasses,Fisherman
1684,Animal #7348,"his hoof, and",900,112.2522111901,Horse,6,Flesh,Pink,Polo,Frustrated,None,Beret
1665,Animal #5012,"Comrades, here and",901,112.1927718653,Horse,6,Sea,Brown,Teen,Friendly,None,Britpop
