ID,Name,Rank,Rarity_Score,Attributes,Background,Colour Scheme,Exploded?,Metallic Slice Percentage,Number of Cuts,Slice Angle,Slice Colour Weight,Special
2695,SUMO #2695,1907,42.92080126189466,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,91,60°,47.15%,
482,SUMO #482,1908,42.918737704789535,7,Reaction Diffusion,Brainiac 5,Undetonated,75.8%,19,-20°,39.22%,
1183,SUMO #1183,1909,42.90466647086439,7,Black,Captain America,Undetonated,42.06%,91,60°,20.68%,
210,SUMO #210,1910,42.90295677191322,7,Black,Green Lantern,Undetonated,42.06%,19,60°,47.67%,
1559,SUMO #1559,1911,42.90127796227452,7,Black,Iron Fist,Undetonated,42.06%,43,70°,47.67%,
1725,SUMO #1725,1912,42.89953431434029,7,Reaction Diffusion,Brainiac 5,Undetonated,84.44%,19,-20°,47.15%,
800,SUMO #800,1913,42.89024674656421,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,43,50°,20.68%,
1385,SUMO #1385,1914,42.88020729249074,7,Black,Iron Fist,Undetonated,84.44%,19,70°,20.68%,
593,SUMO #593,1915,42.876526670262116,7,Black,Iron Fist,Undetonated,75.8%,91,70°,59.29%,
1244,SUMO #1244,1916,42.87214921334818,7,Black,Green Lantern,Undetonated,84.44%,43,60°,47.15%,
1687,SUMO #1687,1917,42.871318068993915,7,Black,Captain America,Undetonated,25.89%,91,60°,20.68%,
2419,SUMO #2419,1918,42.867009669222675,7,Black,Aquaman,Undetonated,25.89%,19,50°,20.68%,
1581,SUMO #1581,1919,42.85812779497339,7,Black,The Thing,Undetonated,98.98%,91,30°,90.98%,
2891,SUMO #2891,1920,42.856042116925096,7,Reaction Diffusion,The Thing,Undetonated,75.8%,91,50°,47.15%,
822,SUMO #822,1921,42.84481327233203,7,Black,Brainiac 5,Undetonated,25.89%,91,10°,20.68%,
2498,SUMO #2498,1922,42.84460339817258,7,Black,Brainiac 5,Undetonated,25.89%,91,70°,47.15%,
2438,SUMO #2438,1923,42.81847810987029,7,Black,Green Lantern,Undetonated,84.44%,43,60°,39.22%,
2227,SUMO #2227,1924,42.80054328123799,7,Black,Aquaman,Undetonated,25.89%,91,60°,47.67%,
2209,SUMO #2209,1925,42.79256643425437,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,91,50°,47.67%,
495,SUMO #495,1926,42.78830032052541,7,Black,Captain America,Undetonated,25.89%,91,50°,47.67%,
2681,SUMO #2681,1927,42.78757327214499,7,Reaction Diffusion,Brainiac 5,Undetonated,75.8%,43,-20°,47.15%,
560,SUMO #560,1928,42.78639178349563,7,Black,The Thing,Undetonated,98.98%,91,30°,49.64%,
503,SUMO #503,1929,42.77942545217165,7,Black,Aquaman,Undetonated,42.06%,91,60°,47.15%,
735,SUMO #735,1930,42.76718249145907,7,Black,Captain America,Undetonated,42.06%,91,50°,47.15%,
2982,SUMO #2982,1931,42.75979222598934,7,Black,Iron Fist,Undetonated,25.89%,43,70°,39.22%,
958,SUMO #958,1932,42.75517565922327,7,Black,The Thing,Undetonated,84.44%,200,-20°,47.15%,
2977,SUMO #2977,1933,42.740185881365846,7,Black,Martian Manhunter,Undetonated,98.98%,91,30°,90.98%,
2220,SUMO #2220,1934,42.73810020331755,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,91,50°,47.15%,
1679,SUMO #1679,1935,42.73618811672872,7,Reaction Diffusion,The Thing,Undetonated,84.44%,19,90°,47.67%,
418,SUMO #418,1936,42.73383408958859,7,Black,Captain America,Undetonated,25.89%,91,50°,47.15%,
1109,SUMO #1109,1937,42.72949651952008,7,Reaction Diffusion,The Thing,Undetonated,84.44%,91,50°,39.22%,
1880,SUMO #1880,1938,42.72651182507367,7,Black,Brainiac 5,Undetonated,84.44%,91,70°,20.68%,
1535,SUMO #1535,1939,42.72575434869376,7,Black,Aquaman,Undetonated,42.06%,91,60°,39.22%,
1736,SUMO #1736,1940,42.71351138798118,7,Black,Captain America,Undetonated,42.06%,91,50°,39.22%,
112,SUMO #112,1941,42.71215793491243,7,Reaction Diffusion,Brainiac 5,Undetonated,25.89%,19,-20°,47.67%,
2805,SUMO #2805,1942,42.70085997112939,7,Black,Aquaman,Undetonated,75.8%,91,60°,20.68%,
1643,SUMO #1643,1943,42.697050566007015,7,Black,Green Lantern,Undetonated,84.44%,19,60°,20.68%,
521,SUMO #521,1944,42.69537175636832,7,Black,Iron Fist,Undetonated,84.44%,43,70°,20.68%,
689,SUMO #689,1945,42.689518040874205,7,Black,Iron Fist,Undetonated,25.89%,91,90°,20.68%,
2076,SUMO #2076,1946,42.688617010416806,7,Black,Captain America,Undetonated,75.8%,91,50°,20.68%,
1273,SUMO #1273,1947,42.67646679926018,7,Black,Iron Fist,Undetonated,84.44%,91,10°,47.67%,
703,SUMO #703,1948,42.67468410574924,7,Black,Green Lantern,Undetonated,25.89%,43,50°,59.29%,
1391,SUMO #1391,1949,42.668449869888086,7,Black,Martian Manhunter,Undetonated,98.98%,91,30°,49.64%,
2601,SUMO #2601,1950,42.66522570939043,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,91,50°,47.15%,
91,SUMO #91,1951,42.66365500485397,7,Black,Green Lantern,Undetonated,42.06%,43,60°,47.15%,
2372,SUMO #2372,1952,42.65643713606496,7,Black,Martian Manhunter,Undetonated,75.8%,200,-20°,39.22%,
2122,SUMO #2122,1953,42.63836468212605,7,Black,Iron Fist,Undetonated,25.89%,19,70°,20.68%,
1147,SUMO #1147,1954,42.63665446611147,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,19,90°,47.15%,
2613,SUMO #2613,1955,42.630306602983495,7,Black,Green Lantern,Undetonated,25.89%,43,60°,47.15%,
2878,SUMO #2878,1956,42.627985477202266,7,Black,Aquaman,Undetonated,84.44%,91,60°,20.68%,
2511,SUMO #2511,1957,42.618246203121174,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,19,90°,47.67%,
1472,SUMO #1472,1958,42.61674048213803,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,19,-20°,59.29%,
1549,SUMO #1549,1959,42.61155460591254,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,91,50°,39.22%,
22,SUMO #22,1960,42.595157967840784,7,Black,Iron Fist,Undetonated,42.06%,91,70°,59.29%,
2397,SUMO #2397,1961,42.58508952381171,7,Black,Green Lantern,Undetonated,75.8%,43,60°,20.68%,
2953,SUMO #2953,1962,42.583562642137835,7,Black,Martian Manhunter,Undetonated,84.44%,200,-20°,39.22%,
117,SUMO #117,1963,42.568329464845476,7,Black,Iron Fist,Undetonated,84.44%,91,10°,39.22%,
1508,SUMO #1508,1964,42.56180956597031,7,Black,Iron Fist,Undetonated,25.89%,91,70°,59.29%,
921,SUMO #921,1965,42.56096493265598,7,Reaction Diffusion,The Thing,Undetonated,84.44%,19,-80°,20.68%,
2006,SUMO #2006,1966,42.560670800660475,7,Reaction Diffusion,Brainiac 5,Undetonated,42.06%,43,-20°,47.67%,
527,SUMO #527,1967,42.54668145072906,7,Black,The Thing,Undetonated,42.06%,200,-20°,47.15%,
2882,SUMO #2882,1968,42.54132501263329,7,Reaction Diffusion,The Thing,Undetonated,25.89%,91,50°,47.15%,
865,SUMO #865,1969,42.527322398790005,7,Reaction Diffusion,Brainiac 5,Undetonated,25.89%,43,-20°,47.67%,
737,SUMO #737,1970,42.5187820637895,7,Black,Martian Manhunter,Sumo Explode!,42.06%,19,30°,59.29%,
1193,SUMO #1193,1971,42.51801761657946,7,Black,Brainiac 5,Undetonated,42.06%,91,70°,20.68%,
2834,SUMO #2834,1972,42.4961079334615,7,Reaction Diffusion,The Thing,Undetonated,75.8%,91,50°,20.68%,
838,SUMO #838,1973,42.49301034725117,7,Black,The Thing,Undetonated,42.06%,200,-20°,39.22%,
2469,SUMO #2469,1974,42.488556357512806,7,Black,Green Lantern,Undetonated,42.06%,19,60°,20.68%,
136,SUMO #136,1975,42.48440981650023,7,Reaction Diffusion,The Thing,Undetonated,84.44%,91,-80°,59.29%,
1650,SUMO #1650,1976,42.443023019048425,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,19,-80°,20.68%,
1051,SUMO #1051,1977,42.4346241888955,7,Black,Iron Fist,Undetonated,25.89%,91,10°,47.67%,
2062,SUMO #2062,1978,42.43190494601559,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,43,-20°,59.29%,
2131,SUMO #2131,1979,42.42919728141607,7,Black,Green Lantern,Undetonated,84.44%,43,50°,47.67%,
989,SUMO #989,1980,42.42338309902574,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,91,50°,47.15%,
330,SUMO #330,1981,42.41949126870806,7,Black,Aquaman,Undetonated,42.06%,91,60°,20.68%,
230,SUMO #230,1982,42.41350635982916,7,Black,Iron Fist,Undetonated,42.06%,91,10°,47.15%,
155,SUMO #155,1983,42.41200124135705,7,Black,Green Lantern,Undetonated,42.06%,91,60°,59.29%,
1240,SUMO #1240,1984,42.40975199462696,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,19,90°,47.67%,
817,SUMO #817,1985,42.40553860904429,7,Black,Green Lantern,Undetonated,42.06%,19,50°,47.67%,
491,SUMO #491,1986,42.395241475759676,7,Black,The Thing,Undetonated,84.44%,200,-20°,20.68%,
982,SUMO #982,1987,42.38919723556426,7,Black,Iron Fist,Undetonated,75.8%,91,70°,47.67%,
1859,SUMO #1859,1988,42.38614286683758,7,Black,Aquaman,Undetonated,25.89%,91,60°,20.68%,
1644,SUMO #1644,1989,42.37816601985396,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,91,50°,20.68%,
2384,SUMO #2384,1990,42.37506843364363,7,Black,Martian Manhunter,Undetonated,42.06%,200,-20°,39.22%,
1744,SUMO #1744,1991,42.374731050479255,7,Black,Green Lantern,Undetonated,84.44%,43,50°,47.15%,
1653,SUMO #1653,1992,42.36971199554785,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,91,50°,39.22%,
227,SUMO #227,1993,42.35983525635127,7,Black,Iron Fist,Undetonated,42.06%,91,10°,39.22%,
842,SUMO #842,1994,42.35247072416177,7,Reaction Diffusion,The Thing,Undetonated,42.06%,19,-80°,20.68%,
2312,SUMO #2312,1995,42.351072378107474,7,Black,Green Lantern,Undetonated,42.06%,19,50°,47.15%,
569,SUMO #569,1996,42.35017405607925,7,Black,Martian Manhunter,Undetonated,75.8%,200,-20°,20.68%,
2052,SUMO #2052,1997,42.34572907655325,7,Reaction Diffusion,The Thing,Undetonated,42.06%,19,10°,59.29%,
1251,SUMO #1251,1998,42.33647352023955,7,Black,Aquaman,Undetonated,42.06%,91,50°,47.67%,
1307,SUMO #1307,1999,42.32648685448079,7,Black,Iron Fist,Undetonated,25.89%,91,10°,39.22%,
967,SUMO #967,2000,42.31912232229129,7,Reaction Diffusion,The Thing,Undetonated,25.89%,19,-80°,20.68%,
207,SUMO #207,2001,42.317723976237,7,Black,Green Lantern,Undetonated,25.89%,19,50°,47.15%,
2194,SUMO #2194,2002,42.31632274163714,7,Black,Iron Fist,Undetonated,84.44%,91,70°,47.67%,
2778,SUMO #2778,2003,42.309509970241606,7,Reaction Diffusion,The Thing,Undetonated,25.89%,43,90°,47.67%,
2836,SUMO #2836,2004,42.30529152592683,7,Reaction Diffusion,Martian Manhunter,Undetonated,84.44%,91,50°,20.68%,
667,SUMO #667,2005,42.28200728930273,7,Black,Aquaman,Undetonated,42.06%,91,50°,47.15%,
2023,SUMO #2023,2006,42.281059901149554,7,Black,Iron Fist,Undetonated,75.8%,91,70°,39.22%,
288,SUMO #288,2007,42.27729956215212,7,Black,Martian Manhunter,Undetonated,84.44%,200,-20°,20.68%,
1835,SUMO #1835,2008,42.27250689706521,7,Black,Green Lantern,Undetonated,75.8%,19,50°,20.68%,
1304,SUMO #1304,2009,42.26206638485977,7,Black,Iron Fist,Undetonated,84.44%,91,10°,20.68%,
1974,SUMO #1974,2010,42.26185651070032,7,Black,Iron Fist,Undetonated,84.44%,91,70°,47.15%,
2018,SUMO #2018,2011,42.234528810554224,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,19,-80°,20.68%,
2646,SUMO #2646,2012,42.228336185824844,7,Black,Aquaman,Undetonated,42.06%,91,50°,39.22%,
508,SUMO #508,2013,42.220703072921864,7,Black,Green Lantern,Undetonated,42.06%,43,50°,47.67%,
239,SUMO #239,2014,42.21473923104017,7,Reaction Diffusion,The Thing,Undetonated,42.06%,91,50°,20.68%,
2693,SUMO #2693,2015,42.20818540722243,7,Black,Iron Fist,Undetonated,84.44%,91,70°,39.22%,
742,SUMO #742,2016,42.20344180826047,7,Black,Aquaman,Undetonated,75.8%,91,50°,20.68%,
2676,SUMO #2676,2017,42.20118040868375,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,19,-80°,20.68%,
20,SUMO #20,2018,42.19963240313809,7,Black,Green Lantern,Undetonated,84.44%,19,50°,20.68%,
2619,SUMO #2619,2019,42.19595178090947,7,Black,Green Lantern,Undetonated,75.8%,91,50°,59.29%,
1788,SUMO #1788,2020,42.19156805663406,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,43,90°,47.67%,
892,SUMO #892,2021,42.18139082916969,7,Reaction Diffusion,The Thing,Undetonated,25.89%,91,50°,20.68%,
712,SUMO #712,2022,42.15339886539499,7,Black,The Thing,Undetonated,25.89%,200,-20°,20.68%,
1540,SUMO #1540,2023,42.087671360942785,7,Black,Green Lantern,Undetonated,75.8%,43,50°,20.68%,
1914,SUMO #1914,2024,42.07869978421659,7,Black,Green Lantern,Undetonated,84.44%,91,60°,47.15%,
1242,SUMO #1242,2025,42.07494481650335,7,Reaction Diffusion,Iron Fist,Undetonated,84.44%,19,-20°,47.15%,
2756,SUMO #2756,2026,42.0668938503496,7,Reaction Diffusion,The Thing,Undetonated,84.44%,19,10°,47.67%,
919,SUMO #919,2027,42.06344891556215,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,91,50°,20.68%,
592,SUMO #592,2028,42.05357217636556,7,Black,Iron Fist,Undetonated,42.06%,91,10°,20.68%,
133,SUMO #133,2029,42.0250286807387,7,Black,Green Lantern,Undetonated,84.44%,91,60°,39.22%,
223,SUMO #223,2030,42.020223774495086,7,Black,Iron Fist,Undetonated,25.89%,91,10°,20.68%,
2694,SUMO #2694,2031,42.01479686701566,7,Black,Green Lantern,Undetonated,84.44%,43,50°,20.68%,
407,SUMO #407,2032,41.99969119872822,7,Black,Iron Fist,Undetonated,42.06%,91,70°,39.22%,
2790,SUMO #2790,2033,41.99113819464388,7,Black,Green Lantern,Undetonated,42.06%,19,50°,20.68%,
1486,SUMO #1486,2034,41.97479682116385,7,Black,Iron Fist,Undetonated,75.8%,91,70°,20.68%,
1533,SUMO #1533,2035,41.957789792773404,7,Black,Green Lantern,Undetonated,25.89%,19,50°,20.68%,
1177,SUMO #1177,2036,41.94697396704871,7,Black,Martian Manhunter,Sumo Explode!,84.44%,43,30°,39.22%,
68,SUMO #68,2037,41.9246718066592,7,Black,Green Lantern,Undetonated,42.06%,91,60°,47.67%,
2572,SUMO #2572,2038,41.914583078488135,7,Black,Green Lantern,Undetonated,42.06%,91,50°,59.29%,
1821,SUMO #1821,2039,41.901922327236726,7,Black,Iron Fist,Undetonated,84.44%,91,70°,20.68%,
321,SUMO #321,2040,41.89754673118513,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,91,-80°,47.15%,
2370,SUMO #2370,2041,41.88872470396866,7,Black,Aquaman,Undetonated,25.89%,91,50°,20.68%,
1474,SUMO #1474,2042,41.88123467661766,7,Black,Green Lantern,Undetonated,25.89%,91,50°,59.29%,
311,SUMO #311,2043,41.87020557572238,7,Black,Green Lantern,Undetonated,42.06%,91,60°,47.15%,
2794,SUMO #2794,2044,41.821865800956814,7,Black,Martian Manhunter,Sumo Explode!,75.8%,91,30°,59.29%,
803,SUMO #803,2045,41.81653447224449,7,Black,Green Lantern,Undetonated,42.06%,91,60°,39.22%,
1916,SUMO #1916,2046,41.79164009468012,7,Black,Green Lantern,Undetonated,75.8%,91,60°,20.68%,
523,SUMO #523,2047,41.783186070374015,7,Black,Green Lantern,Undetonated,25.89%,91,60°,39.22%,
243,SUMO #243,2048,41.772954256650976,7,Black,Green Lantern,Undetonated,25.89%,43,50°,20.68%,
2186,SUMO #2186,2049,41.736081302823536,7,Reaction Diffusion,Iron Fist,Undetonated,42.06%,43,-20°,47.67%,
1753,SUMO #1753,2050,41.71698449141489,7,Black,The Thing,Undetonated,84.44%,25,-20°,59.29%,
1808,SUMO #1808,2051,41.70862234621161,7,Black,Green Lantern,Undetonated,75.8%,91,50°,47.67%,
1411,SUMO #1411,2052,41.70273290095306,7,Reaction Diffusion,Iron Fist,Undetonated,25.89%,43,-20°,47.67%,
896,SUMO #896,2053,41.700771540500874,7,Reaction Diffusion,The Thing,Undetonated,25.89%,91,-80°,47.15%,
2143,SUMO #2143,2054,41.69342811874252,7,Black,Iron Fist,Undetonated,42.06%,91,70°,20.68%,
2437,SUMO #2437,2055,41.66007971687204,7,Black,Iron Fist,Undetonated,25.89%,91,70°,20.68%,
1980,SUMO #1980,2056,41.63232039383314,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,19,10°,39.22%,
1265,SUMO #1265,2057,41.600485011796906,7,Black,Green Lantern,Undetonated,75.8%,91,50°,39.22%,
2899,SUMO #2899,2058,41.59904257780734,7,Black,Martian Manhunter,Undetonated,84.44%,25,-20°,59.29%,
217,SUMO #217,2059,41.58574947292567,7,Reaction Diffusion,The Thing,Undetonated,25.89%,43,10°,47.15%,
2440,SUMO #2440,2060,41.54940894298049,7,Reaction Diffusion,The Thing,Undetonated,42.06%,91,90°,47.67%,
1972,SUMO #1972,2061,41.52761051786978,7,Black,Green Lantern,Undetonated,84.44%,91,50°,39.22%,
739,SUMO #739,2062,41.51027139225879,7,Black,Green Lantern,Undetonated,42.06%,91,60°,20.68%,
986,SUMO #986,2063,41.506516424545545,7,Reaction Diffusion,Iron Fist,Undetonated,42.06%,19,-20°,20.68%,
183,SUMO #183,2064,41.49825558423234,7,Reaction Diffusion,The Thing,Undetonated,42.06%,19,70°,47.67%,
2455,SUMO #2455,2065,41.47692299038831,7,Black,Green Lantern,Undetonated,25.89%,91,60°,20.68%,
1449,SUMO #1449,2066,41.46780755931812,7,Reaction Diffusion,Martian Manhunter,Undetonated,25.89%,43,10°,47.15%,
2531,SUMO #2531,2067,41.441271608565785,7,Reaction Diffusion,The Thing,Undetonated,42.06%,91,90°,39.22%,
2285,SUMO #2285,2068,41.431467029372946,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,91,90°,47.67%,
2247,SUMO #2247,2069,41.42238060598688,7,Reaction Diffusion,Martian Manhunter,Undetonated,75.8%,43,70°,47.15%,
1755,SUMO #1755,2070,41.39886827669832,7,Black,Martian Manhunter,Sumo Explode!,25.89%,43,30°,20.68%,
460,SUMO #460,2071,41.3939052419198,7,Black,Green Lantern,Undetonated,25.89%,91,50°,47.67%,
2128,SUMO #2128,2072,41.37278741285346,7,Black,Green Lantern,Undetonated,42.06%,91,50°,47.15%,
704,SUMO #704,2073,41.32513755500256,7,Black,The Thing,Sumo Explode!,84.44%,91,30°,47.15%,
2894,SUMO #2894,2074,41.32332969495824,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,91,90°,39.22%,
2103,SUMO #2103,2075,41.30252955064416,7,Black,The Thing,Undetonated,75.8%,25,-20°,47.67%,
687,SUMO #687,2076,41.2942219318112,7,Black,Green Lantern,Undetonated,75.8%,91,50°,20.68%,
516,SUMO #516,2077,41.2857679075051,7,Black,Green Lantern,Undetonated,25.89%,91,50°,39.22%,
990,SUMO #990,2078,41.25652617811421,7,Black,The Thing,Undetonated,75.8%,19,60°,59.29%,
315,SUMO #315,2079,41.24806331970734,7,Black,The Thing,Undetonated,75.8%,25,-20°,47.15%,
455,SUMO #455,2080,41.229655056717036,7,Black,The Thing,Undetonated,84.44%,25,-20°,47.67%,
286,SUMO #286,2081,41.22134743788408,7,Black,Green Lantern,Undetonated,84.44%,91,50°,20.68%,
1171,SUMO #1171,2082,41.20528271369521,7,Reaction Diffusion,The Thing,Undetonated,42.06%,43,70°,39.22%,
2248,SUMO #2248,2083,41.18038833613083,7,Reaction Diffusion,The Thing,Undetonated,75.8%,43,70°,20.68%,
871,SUMO #871,2084,41.17518882578021,7,Black,The Thing,Undetonated,84.44%,25,-20°,47.15%,
285,SUMO #285,2085,41.138584264506655,7,Black,Martian Manhunter,Undetonated,75.8%,19,60°,59.29%,
65,SUMO #65,2086,41.12151772230233,7,Black,The Thing,Undetonated,84.44%,25,-20°,39.22%,
2382,SUMO #2382,2087,41.11171314310948,7,Black,Martian Manhunter,Undetonated,84.44%,25,-20°,47.67%,
2527,SUMO #2527,2088,41.08734080008766,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,43,70°,39.22%,
2110,SUMO #2110,2089,41.08385516983193,7,Reaction Diffusion,The Thing,Undetonated,42.06%,19,70°,20.68%,
2441,SUMO #2441,2090,41.08329494463788,7,Black,The Thing,Sumo Explode!,25.89%,91,30°,47.15%,
194,SUMO #194,2091,41.07645030262191,7,Black,Martian Manhunter,Undetonated,75.8%,25,-20°,39.22%,
1802,SUMO #1802,2092,41.07169064199178,7,Black,The Thing,Undetonated,75.8%,43,60°,59.29%,
1592,SUMO #1592,2093,41.036556108806295,7,Reaction Diffusion,Captain America,Undetonated,84.44%,43,-20°,59.29%,
1380,SUMO #1380,2094,41.00357580869478,7,Black,Martian Manhunter,Undetonated,84.44%,25,-20°,39.22%,
2949,SUMO #2949,2095,40.99881614806465,7,Black,The Thing,Undetonated,84.44%,43,60°,59.29%,
1745,SUMO #1745,2096,40.97950482751939,7,Black,Green Lantern,Undetonated,25.89%,91,50°,20.68%,
2750,SUMO #2750,2097,40.97515747569287,7,Black,The Thing,Undetonated,42.06%,19,60°,59.29%,
600,SUMO #600,2098,40.96591325622438,7,Reaction Diffusion,Martian Manhunter,Undetonated,42.06%,19,70°,20.68%,
1276,SUMO #1276,2099,40.96520337153897,7,Black,The Thing,Sumo Explode!,84.44%,91,30°,20.68%,
1742,SUMO #1742,2100,40.91302351380812,7,Black,The Thing,Undetonated,42.06%,25,-20°,39.22%,
1339,SUMO #1339,2101,40.90321893461528,7,Black,Martian Manhunter,Undetonated,42.06%,25,-20°,47.67%,
2368,SUMO #2368,2102,40.8990196337095,7,Reaction Diffusion,The Thing,Undetonated,42.06%,43,70°,20.68%,
2769,SUMO #2769,2103,40.879675111937644,7,Black,The Thing,Undetonated,25.89%,25,-20°,39.22%,
790,SUMO #790,2104,40.869870532744805,7,Black,Martian Manhunter,Undetonated,25.89%,25,-20°,47.67%,
1997,SUMO #1997,2105,40.85721556208532,7,Black,Martian Manhunter,Undetonated,42.06%,19,60°,59.29%,
749,SUMO #749,2106,40.84875270367846,7,Black,Martian Manhunter,Undetonated,42.06%,25,-20°,47.15%,
1164,SUMO #1164,2107,40.81525464231662,7,Black,The Thing,Undetonated,84.44%,25,-20°,20.68%,
121,SUMO #121,2108,40.795081600200575,7,Black,Martian Manhunter,Undetonated,42.06%,25,-20°,39.22%,
2061,SUMO #2061,2109,40.79032193957045,7,Black,The Thing,Undetonated,42.06%,43,60°,59.29%,
1626,SUMO #1626,2110,40.770187222636196,7,Black,Martian Manhunter,Undetonated,75.8%,25,-20°,20.68%,
633,SUMO #633,2111,40.75910801524528,7,Black,The Thing,Undetonated,75.8%,19,50°,59.29%,
2741,SUMO #2741,2112,40.75697353769997,7,Black,The Thing,Undetonated,25.89%,43,60°,59.29%,
2500,SUMO #2500,2113,40.71473051247953,7,Black,The Thing,Undetonated,75.8%,19,60°,47.15%,
2431,SUMO #2431,2114,40.672380025962894,7,Black,Martian Manhunter,Undetonated,42.06%,43,60°,59.29%,
2172,SUMO #2172,2115,40.661059409001645,7,Black,The Thing,Undetonated,75.8%,19,60°,39.22%,
2672,SUMO #2672,2116,40.6512548298088,7,Black,Martian Manhunter,Undetonated,75.8%,19,60°,47.67%,
16,SUMO #16,2117,40.6418560185524,7,Black,The Thing,Undetonated,84.44%,19,60°,47.15%,
1738,SUMO #1738,2118,40.63903162409242,7,Black,Martian Manhunter,Undetonated,25.89%,43,60°,59.29%,
1025,SUMO #1025,2119,40.606760433822416,7,Black,The Thing,Undetonated,42.06%,25,-20°,20.68%,
2031,SUMO #2031,2120,40.59678859887198,7,Black,Martian Manhunter,Undetonated,75.8%,19,60°,47.15%,
1081,SUMO #1081,2121,40.58818491507452,7,Black,The Thing,Undetonated,84.44%,19,60°,39.22%,
