ID,Name,Rank,Rarity_Score,Attributes,BG Overlay 1,BG Overlay 2,Background,Ears,Extras,Eyes,Hat,Head,Head Detail,Mouth,Nose,Title
249,Inkspunk #249,468,245.70271728157718,12,Bright Spot,Spearmint,Newsprint 01,Ear 2,Death,Fire,Player,Bleached,Hollow,Shout,Tipsy,Logo 7
121,Inkspunk #121,469,245.64083475188224,12,Bright Spot,Gummi,Newsprint 11,Ear 2,Defi,Cavernous,Sabrina,Bleached,White Spray,Snarl,Blue,Logo 3
219,Inkspunk #219,470,245.63616358588064,12,Splattered,Frosty,Newsprint 12,Ear 4,Manic,Alert,Player,Splattered,Ultra Violence,Silent,Pinched,Logo 7
470,Inkspunk #470,471,245.49527552830637,12,Blood Wash,Gummi,Newsprint 03,Ear 8,Watching,Yellow,Tupac,Splattered,Splats,Saw Tooth,Bulbous,Logo 5
450,Inkspunk #450,472,245.42119030165694,12,Coagulated,Frosty,Newsprint 12,Ear 1,Death,Twenty,Player,Markt,Spawn,Silent,Needle,Logo 1
642,Inkspunk #642,473,245.3451211940177,12,Tsunami,Hubba,Newsprint 02,Ear 9,Power,Annoyed,Ramone,Splattered,Fuchsia Bleed,Anguish,Wide,Logo 3
443,Inkspunk #443,474,245.33907100685425,12,Hades,Frozen,Newsprint 09,Ear 4,Bullet,Incensed,Tidy Dreads,Bleached,Spawn,Rotted,Long,Logo 6
308,Inkspunk #308,475,245.3382734473502,12,Power Struggle,Sriracha,Newsprint 01,Ear 11,Wagmi,Ar,Tidy Dreads,Red,Cheeks,Rotted,Pinched,Logo 8
123,Inkspunk #123,476,245.2778872524673,12,Sunset,Spearmint,Newsprint 04,Ear 4,Right Click,Graphic,Tupac,Blue,Cold,Bearded,Surly,Logo 7
564,Inkspunk #564,477,245.2350877597739,12,Dawn,Peppermint,Newsprint 10,Ear 11,Defi,Old Timer,Mr T,Blue,Ultra Violence,Silent,Papermache,Logo 4
796,Inkspunk #796,478,245.08891649143956,12,Scratches,Too Hot,Newsprint 10,Ear 9,Stand,Graffiti,Mr T,Bleached,Dark Lord,Shout,Lodovico,Logo 6
804,Inkspunk #804,479,245.07655269647262,12,Power Struggle,Spearmint,Newsprint 11,Ear 3,Crowned,Yellow,Black Hat,Skull,Black And White,Bearded,Long,Logo 3
223,Inkspunk #223,480,245.03755714879495,12,Power Struggle,Gummi,Newsprint 13,Ear 3,Animals,Afraid,Rambo,Murdered,Cyber Skull,Fear,Tipsy,Logo 3
356,Inkspunk #356,481,244.73838222251993,12,Power Struggle,Sriracha,Newsprint 01,Ear 3,Watching,Old Timer,Puck Head,Skull,Fuchsia Ghost,Hungry,Broken,Logo 2
110,Inkspunk #110,482,244.72659921783185,12,New Day,Sriracha,Newsprint 01,Ear 4,Sleeping,Alert,Night Queen,Blue,Old Time,Growl,Bleached,Logo 2
96,Inkspunk #96,483,244.70659704944376,12,New Day,Frozen,Newsprint 12,Ear 11,Data,Demon,Night Queen,Liberty,Heated,Renaissance,Bleached,Logo 3
28,Inkspunk #28,484,244.67050628761302,12,Hades,Pepper,Newsprint 06,Ear 2,Watching,Demon,Puck Head,Liberty,Black And White,Confused,Pinched,Logo 1
786,Inkspunk #786,485,244.6617480679504,12,Sunset,Pepper,Newsprint 07,Ear 1,Life,Suspicious,Tourist,Rheinische,Washed,Shout,Wide,Logo 7
493,Inkspunk #493,486,244.65714660154913,12,Hades,Sriracha,Newsprint 03,Ear 8,Anarchy,Ar,Night King,Splattered,Spawn,Sick,Cold,Logo 4
882,Inkspunk #882,487,244.6526363533811,12,New Day,Bubblegum,Newsprint 07,Ear 2,Life,Ar,Coolio,Red,Frigid,Hungry,Lodovico,Logo 6
239,Inkspunk #239,488,244.51891288646263,12,Sunset,Spearmint,Newsprint 09,Ear 6,Animals,Ready,Horny,Markt,Fuchsia Ghost,Shout,Cold,Logo 8
246,Inkspunk #246,489,244.5149497082176,12,Hades,Pepper,Newsprint 13,Ear 11,Pharoah,Fuchsia,Tupac,Washed,White Spray,Grillz,Broken,Logo 4
23,Inkspunk #23,490,244.46481743852405,12,Coagulated,Icing,Newsprint 02,Ear 9,Data,Afraid,Paper King,Skull,Black And White,Renaissance,Bleached,Logo 2
464,Inkspunk #464,491,244.45717292133736,12,Coagulated,Sriracha,Newsprint 09,Ear 10,Lies,Confused,Tupac,Indigo,Frigid,Fear,Crypt,Logo 8
452,Inkspunk #452,492,244.43979780127486,12,Sunset,Gummi,Newsprint 01,Ear 9,Power,Graffiti,Elvis,Blue,Cold,Shout,Bloody,Logo 4
964,Inkspunk #964,493,244.3575049343091,12,New Day,Tundra,Newsprint 03,Ear 2,Frazzled,Yellow,Pinkhawk,Blue,Fuchsia Skull,Hungry,Skull,Logo 7
111,Inkspunk #111,494,244.0934008094779,12,New Day,Peppermint,Newsprint 11,Ear 4,Freedom,X Ray,Caddy,Liberty,Arctic,Hungry,Cold,Logo 6
675,Inkspunk #675,495,243.97804260988246,12,Tsunami,Hot Sauce,Newsprint 13,Ear 8,Wake Up,Ready,Ebony,Red,Arctic,Confused,Lodovico,Logo 8
236,Inkspunk #236,496,243.862472401461,12,Hades,Sriracha,Newsprint 13,Ear 10,Animals,Death,Attention,Skull,Cyber Skull,Snarl,Crypt,Logo 4
339,Inkspunk #339,497,243.80113249700952,12,Hades,Pepper,Newsprint 05,Ear 9,Frazzled,Sad,Caddy,Red,Fuchsia Ghost,Growl,Blue,Logo 5
680,Inkspunk #680,498,243.786640778379,12,Hades,Icing,Newsprint 01,Ear 10,Wagmi,Yellow,Tattooed,Liberty,Old Time,Growl,Needle,Logo 8
122,Inkspunk #122,499,243.72449379636487,12,Bright Spot,Candy,Newsprint 10,Ear 10,Sleeping,Hexed,Puck Head,Headlines,Head Hole,Confused,Surly,Logo 5
618,Inkspunk #618,500,243.71112606302043,12,Tsunami,Hubba,Newsprint 04,Ear 1,Defi,Alert,Onelove,Headlines,White Spray,Saw Tooth,Lodovico,Logo 4
562,Inkspunk #562,501,243.70921174055084,12,Coagulated,Sriracha,Newsprint 03,Ear 3,Right Click,Graffiti,Mr T,Indigo,Cyber Skull,Growl,Bulbous,Logo 2
247,Inkspunk #247,502,243.62850676861896,12,Blood Wash,Tundra,Newsprint 09,Ear 2,Wagmi,Confused,Rambo,Skull,Arctic,Growl,Tipsy,Logo 3
483,Inkspunk #483,503,243.51008690911664,12,Coagulated,Peppermint,Newsprint 06,Ear 8,Pharoah,Death,Caddy,Blue,Frigid,Sick,Pinched,Logo 7
94,Inkspunk #94,504,243.43182099455782,12,Tsunami,Candy,Newsprint 01,Ear 6,Frazzled,Hexed,Anarchy,Washed,Spawn,Censored,Bandaged,Logo 3
419,Inkspunk #419,505,243.40649616484882,12,Dawn,Gummi,Newsprint 12,Ear 8,Sleeping,Ready,Magician,Rage,Arctic,Grillz,Skull,Logo 6
203,Inkspunk #203,506,243.40520077528345,12,Dawn,Too Hot,Newsprint 01,Ear 6,Box,Hexed,Scarecrow,Washed,Fuchsia Bleed,Renaissance,Surly,Logo 3
991,Inkspunk #991,507,243.26775669956217,12,Power Struggle,Hot Sauce,Newsprint 03,Ear 9,Right Click,Relaxed,Docks,Markt,Heated,Shout,Broken,Logo 5
307,Inkspunk #307,508,243.192400921037,12,Coagulated,Tundra,Newsprint 09,Ear 1,Bullet,Blue,Anarchy,Grey,Old Time,Vampire,Cold,Logo 8
859,Inkspunk #859,509,243.17609539116938,12,Blood Wash,Bubblegum,Newsprint 09,Ear 3,Rise Up,Graffiti,Coolio,Washed,Ultra Violence,Grillz,Skull,Logo 3
390,Inkspunk #390,510,243.0801489095707,12,Blood Wash,Icing,Newsprint 04,Ear 11,Wagmi,X Ray,Rambo,Grey,Hollow,Fear,Cold,Logo 4
768,Inkspunk #768,511,243.07501688822737,12,Blood Wash,Frosty,Newsprint 06,Ear 11,Lies,Sad,Autumn,Liberty,Cheeks,Rotted,Crooked,Logo 4
475,Inkspunk #475,512,243.04348246046482,12,Splattered,Hubba,Newsprint 09,Ear 5,Frazzled,X Ray,Puck Head,Skull,Ultra Violence,Anguish,Surly,Logo 6
193,Inkspunk #193,513,242.97894325365883,12,Power Struggle,Candy Floss,Newsprint 07,Ear 10,Crowned,X Ray,Hooded,Washed,Shadow,Rotted,Faded,Logo 5
772,Inkspunk #772,514,242.79090366367814,12,Power Struggle,Candy,Newsprint 02,Ear 8,Stand,Incensed,Dark Wave,Markt,Black And White,Renaissance,Bloody,Logo 7
72,Inkspunk #72,515,242.58220668571084,12,Sunset,Hubba,Newsprint 03,Ear 3,Stand,Afraid,Tilley,Grey,White Outline,Sick,Needle,Logo 4
683,Inkspunk #683,516,242.5725538786714,12,Sunset,Pepper,Newsprint 02,Ear 10,Bullet,Annoyed,Mr T,Bleached,Ultra Violence,Renaissance,Pinched,Logo 8
790,Inkspunk #790,517,242.55533847137534,12,Dawn,Hubba,Newsprint 10,Ear 5,Box,Death,Tattooed,Red,Cyber Skull,Saw Tooth,Crooked,Logo 6
720,Inkspunk #720,518,242.47249472952285,12,Sunset,Icing,Newsprint 08,Ear 11,Pawn,Relaxed,Onelove,Murdered,Fuchsia Skull,Renaissance,Tipsy,Logo 7
655,Inkspunk #655,519,242.44412924063639,12,Power Struggle,Icing,Newsprint 11,Ear 8,Manic,Relaxed,Basqunks,Rage,Black And White,Sick,Bandaged,Logo 3
189,Inkspunk #189,520,242.15070401722346,12,Power Struggle,Icing,Newsprint 06,Ear 3,Wagmi,Afraid,Night King,Skull,Evil,Vampire,Cold,Logo 5
17,Inkspunk #17,521,242.136735958161,12,Power Struggle,Spearmint,Newsprint 10,Ear 5,Power,Twenty,Anarchy,Skull,Old Time,Silent,Crypt,Logo 1
776,Inkspunk #776,522,242.1356363253498,12,Sunset,Bubblegum,Newsprint 03,Ear 2,Anarchy,Blue,Flame Spikes,Indigo,White Spray,Growl,Cold,Logo 1
70,Inkspunk #70,523,242.09766615985166,12,Hades,Too Hot,Newsprint 03,Ear 9,Right Click,X Ray,Punk,Markt,Shadow,Anguish,Bandaged,Logo 2
169,Inkspunk #169,524,242.0667436438185,12,Coagulated,Frosty,Newsprint 01,Ear 1,Pawn,Pirate,Transcendence,Markt,Washed,Rotted,Pinched,Logo 2
597,Inkspunk #597,525,242.0381691776909,12,Blood Wash,Pepper,Newsprint 07,Ear 9,Power,Demon,Touque,Bleached,Washed,Rotted,Faded,Logo 1
262,Inkspunk #262,526,242.01253146771623,12,Bright Spot,Gummi,Newsprint 02,Ear 9,Power,Confused,Sabrina,Splattered,Scowl,Saw Tooth,Cold,Logo 3
583,Inkspunk #583,527,241.97097091520286,12,Scratches,Tundra,Newsprint 09,Ear 1,Box,Fuchsia,Red Hat,Headlines,White Spray,Saw Tooth,Pinched,Logo 1
909,Inkspunk #909,528,241.85270696796215,12,Bright Spot,Pepper,Newsprint 07,Ear 2,Crowned,Yellow,Tourist,Washed,Dusk,Growl,Crypt,Logo 3
405,Inkspunk #405,529,241.71230871244518,12,Dawn,Hubba,Newsprint 09,Ear 1,Stand,Twenty,Rambo,Murdered,Dusk,Hungry,Crypt,Logo 4
221,Inkspunk #221,530,241.6237294572935,12,Scratches,Hubba,Newsprint 08,Ear 9,Lies,Afraid,Player,Rage,Cyber Skull,Grillz,Cold,Logo 6
572,Inkspunk #572,531,241.53322731479253,12,Power Struggle,Hubba,Newsprint 07,Ear 4,Pharoah,Old Timer,Straw Spikes,Rage,Hollow,Sick,Bloody,Logo 6
896,Inkspunk #896,532,241.51725701813237,12,Tsunami,Candy,Newsprint 11,Ear 3,Pawn,Blue,Red Hat,Headlines,Heated,Sick,Crooked,Logo 4
261,Inkspunk #261,533,241.26651279252914,12,Dawn,Tundra,Newsprint 03,Ear 7,Data,Annoyed,Scarecrow,Murdered,Head Hole,Growl,Surly,Logo 2
667,Inkspunk #667,534,241.07308521837584,12,Power Struggle,Pepper,Newsprint 10,Ear 4,Bullet,Old Timer,Traveller,Indigo,Dusk,Censored,Needle,Logo 3
164,Inkspunk #164,535,241.00052588493213,12,Blood Wash,Icing,Newsprint 02,Ear 1,Bullet,X Ray,Player,Liberty,Dusk,Snarl,Lodovico,Logo 2
588,Inkspunk #588,536,240.96742687711748,12,Coagulated,Tundra,Newsprint 09,Ear 8,Lies,Fire,Autumn,Splattered,Fuchsia Skull,Shout,Lodovico,Logo 2
20,Inkspunk #20,537,240.9452120601926,12,Bright Spot,Icing,Newsprint 02,Ear 7,Bullet,Furious,Tupac,Splattered,Frigid,Silent,Faded,Logo 1
715,Inkspunk #715,538,240.9366015249564,12,Sunset,Spearmint,Newsprint 07,Ear 3,Frazzled,Old Timer,Basqunks,Liberty,Hollow,Grillz,Crypt,Logo 2
413,Inkspunk #413,539,240.93025583382789,12,Dawn,Gummi,Newsprint 09,Ear 5,Bullet,Twenty,Caddy,Murdered,Black And White,Snarl,Needle,Logo 5
567,Inkspunk #567,540,240.77252775970217,12,Tsunami,Bubblegum,Newsprint 12,Ear 2,Life,Relaxed,Straw Spikes,Grey,Cold,Snarl,Faded,Logo 6
497,Inkspunk #497,541,240.71937664793134,12,Tsunami,Hot Sauce,Newsprint 06,Ear 6,Animals,Confused,Hooded,Skull,Cheeks,Renaissance,Crooked,Logo 8
106,Inkspunk #106,542,240.63823201479457,12,Bright Spot,Peppermint,Newsprint 13,Ear 5,Wake Up,Twenty,Transcendence,Grey,Heated,Boney,Surly,Logo 4
414,Inkspunk #414,543,240.60615770873534,12,New Day,Candy Floss,Newsprint 02,Ear 9,Pawn,Cavernous,Punk,Blue,Old Time,Boney,Bloody,Logo 4
