ID,Name,Rank,Rarity_Score,Angle Mod,Attributes,Center Effect,Circles Amount,Color Blink,Color Changes,Distribution,Inks,Inks Count,Noise Amp,Noise Animation,Noise Frequency,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
998639,Plottable Field (8 frames) #351,129,157.79820720138162,None,6,None,None,None,None,Curve,WhiteOnBlue,1,High,Slow,Medium,QmZmeEbB2cfJsZQBPqKgXzmmbDUSjgzpDAEiMYv7YuJ1pJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onpncVXL5kkGRm25zcY2iqmjGNkfuFQqtKF7Ygu6qb2LKkfFoh5,ipfs://QmTZL6sGmtkn2n8jHvgH9CzouTwvd6VFvRo7F1G1gpdgL6,ipfs://QmctNujNmNyBw4UDURXRxbDbfF4pWEXenqZnocW9koNGcQ
905121,Plottable Field (8 frames) #222,130,156.4768941184645,Around 3,7,None,None,None,None,XLines,FireAndIce,1,Medium,Normal,Medium,QmcxyNDxUXwyZJzorJE6Jgswnx6HdxUTLwwuwDMvrBV6YU,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oopFJMspcHKvZ1TUgKSEkkPwCmgwm9bJR8Qqd3tG9eq8EnXdtXU,ipfs://QmZYGzMmxGgrPC2oKhLbqDTPy6oWbWhT3UvU449YqRgJaE,ipfs://Qmd26bTFH8162J7YysELUKPViiYeqCQxqCd8DKxjtEB5Hr
998605,Plottable Field (8 frames) #319,131,152.91304122038446,None,8,None,High,1,None,Circles,Amber + FireAndIce,2,Medium,Normal,Low,QmSv2GVLSffmDwJMMyc8FwMzBFayXsdU7MJTfpvhmuP38H,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opPFK1GAas7euxvMSRJvgv5ZPJDYd3aZumZiBLQ34RztqSdwxcQ,ipfs://Qmd3ENvNHck3AmHnmSBEzevCRjU9b2DTx3d6M1UUKYq38v,ipfs://QmVkBdHtix5bfgW31jap4AaDU8oUUgi1tu8TVh46wfXWQP
1131776,Plottable Field (8 frames) #379,132,149.81305997350472,Around 5,8,None,High,None,None,Circles,WhiteOnBlue,1,Medium,Normal,Medium,QmYwfLAfbozSrDG5GzdnusvySKitu5jqga3warTsrJCgPv,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooWfZZ5gz2MNwVk5HmqtNRAa29fhjcJfayjAQrreFj1JEqP6sKt,ipfs://QmUzdg9to8cEmFysu9L2Q2QkDGtTeha5z8wa6SA3J8zMYD,ipfs://QmUgoTY9VVriVNVow14PTp7pbSUJNqQSV8ryk7ABnvjp4B
780133,Plottable Field (8 frames) #112,133,147.38471234210476,None,7,None,None,None,Group,NestedCircles,Black + Soft Mint,2,High,Fast,Medium,QmUf3ZS6EmGZnBd1kwxGcbXqBCu3576KDK1HTBUQktQC2s,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onjGbH6WKf1faFMcw7ZrM2bQkAgXdE4PcPKumQMXhpuzRmXaUqA,ipfs://QmWGzem5Ez8tY5BG5Jp2B7XECDGks79rVRUDXyaBnsDP7R,ipfs://QmXzQzmgwfnYu2X3oTcd9s6ehk1aWjoMMwG8MfJ5n4neKj
908994,Plottable Field (8 frames) #230,134,145.8472702354027,None,7,None,None,None,45deg,NestedSquares,Amber + Black,2,Low,Partially Normal,Medium,QmeEKYMhrh4vAkfm5J5SYepQMJgG4AfKmjMS2ZztJBLcdn,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo54UVJbec7tAgFpFB6bSuq4FZTWL3s5PD1dBiqkVpasp5nMxPm,ipfs://QmNogWwmAxdwpvmaGrw5ohyboXj4Xh4khfmGGjMpMBQvZx,ipfs://QmYdxZJW9pkZtm6LP1xBGQQHbw93CS8FGrxmVQzW3qYMpk
921102,Plottable Field (8 frames) #254,135,145.33733965813963,None,8,None,High,None,X-Split,Circles,Amber + Hope Pink,2,Medium,Normal,Medium,QmWG6UFEZsYasFWS2JtWzMxDBbN472WP4Fyb58jjpr2vi3,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooro3BhmthqFENNmgQ87La9iSHW6egGXZAdX4Zf4c85vpcPQ5VR,ipfs://QmPqaYsZoGySENnTBnPrqiQsoc4DqDm6RUL8n8yVrZRNUv,ipfs://QmV314xCig48U2BaFSU3rKfMwPXMPVJHx74ozV8BEJitVF
789196,Plottable Field (8 frames) #126,136,144.04256537712797,Around 7,7,None,None,None,None,CrossLines,Amber,1,Medium,Fast,Medium,QmRvwWN7yoe2A3Ym4ucsT1z8ZS2nqWcHa9NHMvKeUZVFxQ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooyWEx4ybScDZmSCDBNEpetFxAULjPc5Rw48tyzUFN9weQYv7cM,ipfs://QmSMDPefYS2ioDKvUCtkH24X3svfUR7E58hbe7qDdrnARr,ipfs://QmSM1CQznL5B1pYoX4bspMCAkavH1NCgnpjZSQXoPqPpgv
767366,Plottable Field (8 frames) #28,137,143.20488385805828,None,6,None,None,None,None,CrossLines,WhiteOnBlue,1,Medium,Very Slow,Medium,Qmb44PoLrqy21GmT56kzBXJDhSsL8zck5oXh1dFH7Si6X4,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opHRYmQdah1iY4L1fRgNcx8h5hhGhP2C5iWXJVjt9daEPvhiuf9,ipfs://QmUQgeqiEVhSyYGQsjmDEf24dJiZEfV5NqNE4eXwog4n2Z,ipfs://QmfGT5ckwft2TPYZHmsSk3TDKQUgHgt8jmTW4naLCFae8H
1131766,Plottable Field (8 frames) #372,138,142.6750829028602,Exactly 5,7,None,None,None,None,MillSpiral,Bloody Brexit,1,Low,Very Slow,Medium,Qmb3MN6RSeNLwdg8AmXg4GykVyCprYyhBwrLhL4Q5fjnTi,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ontV2N8kMST1LHPDBPWCT1bmLeQzTotQqtGbjF3dQ4hLhxzUEcF,ipfs://QmV929JAJYmJE9URPv56KHjAftKBrBiZs9gVeoU9UdqsHR,ipfs://QmUApurCUrEbanmf1gCNrBM4C5fK7WAhCLxevYV2iQALy4
773467,Plottable Field (8 frames) #94,139,142.18312783630228,None,6,None,None,None,None,GoldSpiralCircle,Pumpkin,1,High,Partially Intense,Medium,QmbMEDmvCKABvruN1fFd6YCFpCh2vB6uBQyUPhRWWrewZF,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oon3VyHpLvRcFYcWZDvGdoe9R9Xdyqa2UDSehqoBz1WGgYBmmJj,ipfs://QmRQuSidCQviesWLkoEC9y1xkxBnKQdWHMkSLS96rfY7Mg,ipfs://QmTftAfaLnZmjT8EEfzy2AHWTxSjh5mpHdEmNzuYy8dXJz
1131804,Plottable Field (8 frames) #394,140,142.08825733706067,Exactly 4,7,None,None,None,None,NestedCircles,Amber,1,High,Very Slow,Low,QmUWf53K3SbJ3vFjBjbSeKTyxW9qU57Qt261t82nCiNZNb,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opBagvZhuthF5JmFdfJgozgfRCUFtEFS9XDsdv85XkqwMHc1pmM,ipfs://QmdhAM9gf9DsgTHpQX8uc8YBN971UC3zm5pwK145MLFN2N,ipfs://QmStqgKDg52WitKzUWbcEaYjxnr4K7EsFiirVDv9MAvFPF
770416,Plottable Field (8 frames) #85,141,141.95997068444407,None,8,None,High,None,"X-Split, 45deg",Circles,Amber + Poppy Red,2,High,Fast,Low,QmcrRh1abbfzuZFiVd76KB85qVerUoATZsnm71uj6FLg71,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opQqVNjxppSM84FnUhs1Fv4Dw1XKxjfCrT6cGUECb9eQuJ5hLgr,ipfs://QmZ9rWSnGu9NpkKGxs3t7JvVj9CMQoqxHrjcFvzBy7Nm1i,ipfs://Qmb6PwQ8BVxvFfMAUxPw2RkqDFzFejDSFDBWfhweheWRDf
881025,Plottable Field (8 frames) #194,142,141.01468452046404,None,7,None,None,None,Group,CrossLines,Pink + Soft Mint,2,Medium,Very Slow,Medium,QmeFWZBjmnmFoSLNHmaHjCAnPFHSC9bBzRqGnA8mXcnQ1J,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oohJyz8K1P7Fams9f98s7FS8hoGeEzyXfPCm7bkRVttp46pKHUJ,ipfs://QmWWk5Ua3EnPt94C7NgnGCqopc46dKra2EJKL1mHzT6aAH,ipfs://QmbaYe5PyUZ8SffoAUFrM7TB3GMayrh5vLx2PD5MC4AJDd
777062,Plottable Field (8 frames) #105,143,140.27151836587245,None,7,None,Huge,None,None,DoubleCircles,Evergreen,1,Medium,Slow,High,QmPaiKWg8dqtFiMorCzooYzb6KSS7stSP4j1XzgetqunRr,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opDfPnWfTeewSp1d1fFPUtMKXZQWakdYKms4i76mzZsqY6AycRq,ipfs://QmYMM4FN8m6b5qmotTEHNCdKjc7rLY4aUUCyxY8QnMASbp,ipfs://QmPUs2Q4neBybWPh9yKubgqKM26Ew2b4sDWzwnP37PyRCh
1131814,Plottable Field (8 frames) #400,144,140.17845028282568,None,6,None,None,None,None,TriangleSpiral,Bloody Brexit + Soft Mint,2,Medium,Normal,Low,QmSkVYb7CFRiDBiZbWVe8DoKZvp6Tw5t7LTuaK7QN8gNPu,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opKrrSbhvBzXAwW1vitLQ5jxGWdbW5kSHJQ5ofsXQAfjmky753c,ipfs://QmSrTwPs1uTNWb8RwLbhi99AK4dgnRQDS4APri9Wxv648j,ipfs://QmSwy1sydeKgKXbQd5UgPbGGXVdQKr1DN2D7Z5mYGa6iHr
792825,Plottable Field (8 frames) #131,145,138.5180809943478,None,8,None,High,None,Group,Circles,Amber + Evergreen,2,Medium,Fast,Medium,QmfHdP6de2RCSV5VTDxXih2wrb9zSuxsLaV677WymqFLdH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opX5Giq9NvDKXHAPZ11kxWpt5hSMB92HDdK7WcLTgiQiMTxgW8v,ipfs://QmNegSdAU1c5QJjGaHR86MGwCehsieht5Bc9L5siciX5Mi,ipfs://QmZMkbiPbw8xZuUVP5YL7ARXqgJRBoL8sbQ8T5kw1XWEJM
781605,Plottable Field (8 frames) #118,146,137.61723159573202,None,7,None,Huge,None,None,DoubleCircles,WhiteOnBlack,1,High,Partially Slow,Medium,Qmd6PqULMWYRiVt4Y9hHKnx6534PqKYaJg613KegqDnsMn,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opTSy6k6zprBwnfY2S6VA4dHTt5S16MXJTY9cgpcf5RASZ6AD9N,ipfs://QmaxA7v3FtSL1nuVKr9mbSYJWHNVz3PBdnP5SWpxJKxqgM,ipfs://QmfVAJ4mdYJ4B4aVaKJADXrxAKBefywFFtF9Kj7dWjF942
996982,Plottable Field (8 frames) #300,147,137.2975933166214,None,5,None,None,None,None,GoldSpiral,Sherwood Green,1,Medium,None,Low,QmTWMvNXFgCu8Mif43GeU5KJZMCPet4S8NVqRyc8sEHixC,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op1p7foa9UGzYHhqjjWnZPRJksgfJRu24aCBM9xUsXqrDHhytkt,ipfs://QmakMrKbGA1L98XSQ4BBhdJuJwHs665ehppqPzewkyHJSp,ipfs://QmWuDrDTjJWtsoePp5eHrjKtPj9g5WRb1v3W1pTGhcDoZC
883458,Plottable Field (8 frames) #198,148,134.14914054699582,None,6,None,Huge,None,None,DoubleCircles,Evergreen,1,Medium,None,Medium,QmaWZifYiN2BUboG6xtdeTebJgJgtSamiiqCcBTrKao5rH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op2G8AXvuvSDykq65FXGoNRL183Z6iDieiPNaw45FDtpFR6MK3n,ipfs://QmbE6qXhfCS9jQ1e9PA5xJx5pQUZ7tfo5mwi1fh9HPfrAy,ipfs://QmecJczgWacpE7RC5SCEdGH6JJu3Bbw5Cy64WqeMCxwYbT
765553,Plottable Field (8 frames) #13,149,133.55206205604816,None,7,None,None,None,"X-Split, 45deg",NestedSquares,Pink + Soft Mint,2,Medium,Slow,Low,QmbuZZcJWYYjLTsNfximZ9K1Vg3NYiyWA9zja2VyYvTTan,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onusufQ2w3rcPySxVjzprHGC3yyVAgNrYdMMu3tYWTJj7eFAdpT,ipfs://QmSRps9hkG4xuSAz15zp85bnchassh19mBM6qY2HxCG9Bw,ipfs://QmcKxQYvWWJXC4TQJ9Kf2RwqaTnx3VTnbm2EFhD6ymxK33
921108,Plottable Field (8 frames) #255,150,133.42484975941235,Around 3,7,None,None,None,None,TriangleSpiral,Amber,1,High,Fast,Medium,QmUTjF1S4spvP2xedCHtMxivW8izRrZmzUHt7dWWHUJdaa,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oniFnQp3WJZzYuqN4heXfhiM1FoKzgosZcvPu2BfyWVHvqCDLXg,ipfs://QmTw3nuBwQtPfc8GNbKHW3fU18yehxGTPKujkRT7yzAGbA,ipfs://QmRsyYZqpjrT1k6coBM2xgYL6VeKQf4qQcppBvkSznHXLz
998604,Plottable Field (8 frames) #318,151,133.41009641752046,Exactly 4,7,None,None,None,None,NestedCircles,Bloody Brexit,1,Medium,Normal,Low,QmR8YwDztwwMrVjnT385mnrVi7YGXo9dDBLocDHAxGk4n8,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opCdsv6DeSN7FcQUVvQfUcoeynjnq5ZqP6upbpHX1rSuRjDmqV8,ipfs://QmTcyk2Nz8jedzPxJYr7Wp7MXjSU6s8H8sLu9kXLuZu65P,ipfs://QmboHT2zEntpLBeb9jovAKetHeHE7WkkCgGnyDD7pwkWz9
998618,Plottable Field (8 frames) #330,152,133.31313459856088,None,7,None,None,None,Group,CrossLines,Amber + Poppy Red,2,Medium,Normal,High,QmPd9tVV6iufo389ivu2c6qFTR7D6X7PSDZQHJreeNVbHe,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooK6mVdEDuCyoCNdahv2mS9t1iu73HKvAwzbVe4YkoNndKfc2Fi,ipfs://QmP89nrTPG88qcvKRKHWMZgAcQQRmAeSsgWf3iADkRUoGC,ipfs://QmReHK6xjsLjeb727rjL4E2zuYXysicQvpe972kiEsvJ4a
1131774,Plottable Field (8 frames) #377,153,132.97484473299195,None,7,None,Huge,None,None,DoubleCircles,Soft Mint,1,Low,Normal,High,QmSiYgbsAfQwyfavKf8gD66no4tMQAQD4vETLzXjcN2vPv,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooU6g2yAhq39UWHnVhrcNEKwVf6E3QThk54vTH12hNjvoagYPZ4,ipfs://QmXs2EXnKWbJEfbzAwwga8uuhUFBw37LoGZisgiX4iCKHo,ipfs://QmYpkQLmgi8KHvYFZCMyokatrP1xkQsFqiM5kh978mPE7h
1131809,Plottable Field (8 frames) #397,154,132.4931209971071,None,7,None,None,None,Y-Split,GoldSpiral,Pink + Soft Mint,2,Medium,Slow,Low,QmbTTMYGn7wR8VgLEnrSyXHVR3CWMMAPDAZgXrjEmFXaMm,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooxF1DbDRqRpb5N1s52ZkxAxjxkqP1b3iMtxR8gSW6QG1RvT59Q,ipfs://QmaHfL5EUkSNLhMkGBY2VvnRjmsKCWVw4BYwbRfKAF92os,ipfs://QmYWMpJSwaNmtC8N592vWhBNdzYk4TXTGkPphFp9L6iJKQ
998617,Plottable Field (8 frames) #329,155,132.31067351627254,None,7,None,None,None,X-Split,NestedSquares,Amber + Poppy Red,2,Medium,Fast,Low,QmcdE1A2LX2n5ZjaUsmrozRnGNWDmoJQGu7f2uceT8zU3T,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op5C5XFCKjzqGRbVQSaQt7D8M6xtNg1rLWq8dzCDW6t8xnchytw,ipfs://QmQawF1gizzcGG6QusazNie4qTgqt6hdARuJvsNC3hq6g3,ipfs://QmYVtSFmMaeUpCTvp8t6hcqPAjvyAom4Q9wT2rPjq4fZfy
770190,Plottable Field (8 frames) #75,156,132.23205403397958,None,7,None,None,None,Y-Split,NestedTriangles,Amber + FireAndIce,2,High,Normal,Medium,QmWcqHUyUmcvukrxRX5se3Emiov2HejeuSWK86zggoGXbz,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opUf9etiyDBDSUqAUrjXxmbddQGLZXJMx36U1Poaf76Qy1xMQS9,ipfs://QmNrxAowQjsP9QELtncfkWHUhCv1UBv86JoWDfBLWFcKDF,ipfs://QmbSSrmbB9sobimMLyhBvhcGi4biCE7Yu1ks8HWqEScYH7
998630,Plottable Field (8 frames) #342,157,131.8548995020316,Around 6,6,None,None,None,None,TriangleSpiral,Imperial Purple,1,Medium,None,Medium,QmdsQFmuRqXBCHt9oD1qYowwjYmwFdgm2nDXb2toMtMHyv,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooXsji9d9XYkNCpBY8TNXJM1eP5hR2UDUsU8d9s969PeLRcWVQF,ipfs://QmRNSsi26xSoVgydeWBNEbvQT4UVUvLsK9m2GXnymm2vkJ,ipfs://QmURDqJj3TSDScSALYBm5vVvxXSibdUDe8L5zKJSkwJx6B
776086,Plottable Field (8 frames) #103,158,129.82030790273978,None,7,None,None,None,45deg,CrossLines,Pink,1,Low,Partially Normal,High,Qma8W4NrVweuY7qtBFbgJWxHkuGg9yRdkrMfQjtzpk5bag,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooCaF8fZMyyaQyT3HDtNgf2NrhLhwVbjnMBegPMXnujvD5svFoP,ipfs://QmPygznMMPHWxpsUN3krf9bDpjjudHNGkpepHMCLH3ju89,ipfs://QmVmTkti3bgSfCtA2oyKFzbNDUfh3y9iesXD3Tuj9AhV6Z
880196,Plottable Field (8 frames) #191,159,129.54376977154706,Around 7,7,None,None,None,None,NestedSquares,Black,1,High,Very Slow,Medium,QmbFWHbLimoA16TizApihozGvVqgQUTBLNaxtgA5ZqdvWQ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onzzR7FokuzLMqnLJC55hmJ8KbBsTMaTD5P9joYpr1G4ESPih8J,ipfs://Qmd3tyrqQjxAkuagUSDCTfChNUBiyGJshrqxahrS9c5ETf,ipfs://QmUbb66KtDpuXXwdd2LAjgdAiymMVRYywSg5QP5z1g74SF
998641,Plottable Field (8 frames) #353,160,129.03427587790682,Around 3,7,None,None,None,None,Voronoi,Black,1,Low,Slow,Low,QmUs5NJyk4Py2wNtPvYD9wahRes41iH67MY6ANej2aJAyQ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opTyjpL8riJRrKKiTwcb6mHpYio4GaHLt7tvMtLgiyVaWtBuqaT,ipfs://QmXLXZygS5po7UDtkiCR1EZevuA8gCu5tJoPaE2w51otFA,ipfs://QmYmN7G4RaZNpp3tQcfD91mehw8mMUjEjf4rpaRB4axaNi
865237,Plottable Field (8 frames) #162,161,127.35403960981911,None,7,None,None,None,Group,NestedSquares,Black + Hope Pink,2,Low,Slow,Medium,QmayeyKgysUCFshAF3swVMSRZEFCs29MuPi7DPi5oyygvg,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo7Q3znbz3fyWr68BNgtif2TnLjYqm249PY6VTR1EAVcXsj5c14,ipfs://QmPsHz3P4CWApHeQXapiCXvDZ1pzwB2fzCLh5VKF6nRZyj,ipfs://QmZg1Dpa2SG7CeuSsx8KRRBU1ZzJJ881u4uHw2YRLi9YNA
1131787,Plottable Field (8 frames) #386,162,125.99424764653102,None,7,None,None,None,Y-Split,Parametric,Amber + FireAndIce,2,Medium,Intense,Medium,QmeRSDg24oFboKRjgrJwFZbHRkcMq6ESwa7kBWgTpAkirn,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onhCWFasKKMZL1jUJoCFUUrfdUgoT3TUsQKQCh1d55RTuYWNHV8,ipfs://QmfSfJgMzsXxauffMQ8NpdBHnp7A5AqrGURsoG8Vk35wwo,ipfs://QmPpUnpfpS6FwR6h5owdgjT4x3Vpi6hSc6pRXmaganxE9T
879653,Plottable Field (8 frames) #177,163,125.13455363853974,None,7,None,None,None,45deg,Parametric,Poppy Red + Soft Mint,2,Medium,Slow,Low,QmT2RBkVAsormtoLc8SaoSYdSzk4kUcLLE7FzE8sCxydFP,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onuRScKiMqVhxBH7jstKDYjhyaDbpLLvs6QEg5vo7wVf5JpEP6K,ipfs://QmaPyjHhDFKsqCXgVYkjHC9adXQ1W83jJg1siTPMNpn8rZ,ipfs://QmTEkftqaojio25JFvDj8rSBRhoYo8jXnwJeNH1EexLFpG
792824,Plottable Field (8 frames) #130,164,124.34922203980437,None,6,None,None,None,None,YLines,Poppy Red + Soft Mint,2,Medium,Partially Normal,Low,Qmco1LxpPgUJExh1iropQxTBt2VG8NV8M2bbCAdFgBGN61,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oofjM15C9sRuPMKGiwEmr1oF966rotvkHPDk7yu3gMnToMo2NsV,ipfs://QmPjJPYb3tZ8ERHmsd2oKyVaYcTXiSqjK6Jia8YqiejDim,ipfs://QmP2fBTCXWbmdk6QQkk2Dn4ACFPgmm6J1Y3sJu37nkWwgq
792822,Plottable Field (8 frames) #128,165,123.75169555918285,None,6,None,None,None,45deg,GoldSpiral,FireAndIce + Pink,2,High,None,Medium,QmegaFrd6jPeifE1WTmEyc9yNZAtrst1QsmNB31umJEJd1,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onuJcrTdzn19Zs5PKEqnu8RhnDJxkDJLyFvcf4mXmhukujLM3h4,ipfs://QmVd1B4VsB2nib4r9BegRVx1SoC9VNd2k2Jvd2v4njZ9ow,ipfs://QmNW4PabMVUen4G6qeAQ3BmuQStKv9FtKQfmwGR6tc2QtM
998614,Plottable Field (8 frames) #326,166,123.74040534891039,None,7,None,Huge,None,None,DoubleCircles,WhiteOnBlack,1,Low,Intense,High,QmR3sVz54tYXd4odqwJXUv7dkizmj7BeyooAAfNHHdLjHP,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooqU2Qqq5ddouEjy4wapjc5PXMc92TznErct2hMTqimVevru8XC,ipfs://Qme2kaSH8KQfjJjqtcsZnNSLNGmFvFAZvbzEoj7H8bdu1f,ipfs://QmSTNo61MMneWmAHGi3czxgdfYoo3wd43kLpeBqhrUEzh6
770419,Plottable Field (8 frames) #86,167,122.31358170171414,None,7,None,None,None,Y-Split,GoldSpiral,Amber + Soft Mint,2,Medium,Partially Normal,Medium,QmQnPKFpwEXMxwEVWEhTkpT2WGShjAskGo57BDLtYhwwib,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooj5WkUFZ3a1XJyMBed5mJEtv5CnR9DgieYctZZdPEp7DP5Znb6,ipfs://QmfLzsQR79So2nDktnyVXdR26jp38wjynrtwYSFc81PUTA,ipfs://QmcrMzZ9rkdXw3sMDqov9QwxEwaLdBZUP31qArRixFa4ws
1131780,Plottable Field (8 frames) #382,168,122.08272009014414,Exactly 4,7,None,None,None,None,Parametric,Black,1,High,Normal,Low,QmeCVMrNmE8x22yhDPfLKANd8FJ15DPPhJNTzMGpxWnSAS,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opKXa9NskChoM1DmJuK6FT8VDCsjCfQ9QLPwJ5woRi68wJJFZEU,ipfs://QmasBmGg743JspaBa4YUPk4QtFmtCkqv6icEy86dsntuzZ,ipfs://QmZY45tpo6PqMFfBVLVEa1WUK77Wq2Dz7ScGJuYhAkvZc8
882485,Plottable Field (8 frames) #195,169,121.78269493586936,None,5,None,None,None,None,Voronoi,Indigo,1,High,None,Medium,QmSZr2HRretLEYpa8Jy6CVmgCVUff3jyPXK88QPuYTvuR1,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oobE1bMJXp8kL72Eet5oVtpb5cgexT8mbg3XusbvLecRbqUxzps,ipfs://QmQRq3U2PBw59GYZv18cP6asVXieJmj5ri3tUz9iTS2SMJ,ipfs://QmSt5pUZQoNZor9yk1ugJFA5H7vH76BLXXWEXMsJqC49RS
921633,Plottable Field (8 frames) #256,170,121.62599342791897,None,7,None,None,None,"X-Split, 45deg",MillSpiral,Amber + FireAndIce,2,Medium,Normal,Medium,QmUkwCepwFb2XnUgwrZAyRAfHigbhigUvLchM9JWgPTZwZ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opMtedrbMp8vdjiR3gEWYt9ZfFEccUFH82HcXUYMA7rHRmXKACF,ipfs://QmWPLVjLuKhX2naE3dFJKYdDgyjXpuWeAvHfU66Ha1aQJC,ipfs://QmUP283qNEoGzrm7jeSHdSeiKrgA2oKVqecr6PJG4HSvAV
998636,Plottable Field (8 frames) #348,171,120.30619316397505,Around 3,7,None,None,None,None,NestedSquares,Black,1,Medium,Intense,Low,Qmchq5awH9AXVM6Y5HXRFeJ4bU59wqtKTVXzeZDTGx1cnY,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooNwyg1NtKEuqKXpgXtaQnzG6twtfNRqWeKuwZBMrjjwAtF8GNP,ipfs://QmektWFVALAyu6dUVyQVHRQbnTFyf7MEYVPam3U1Qk6sJm,ipfs://QmNqS3sxZjvi92w97KFPcRs3K36NcyKevqcSPMDih6NvNs
767435,Plottable Field (8 frames) #33,172,119.72754496299756,None,8,None,High,None,45deg,Circles,Soft Mint,1,Low,Very Slow,Medium,QmZsccLHWpQrJnN5HhBmMPFDUNZzheuuz64jeRvERQ2Hpq,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onr4rQqvhr6nnvUNUTxGgdZT9RnyZLC9VRwrX9bwu8sCHLNvrgf,ipfs://QmRGxSgbHkVQyyLWEN2Ki6j2VWhoxaP1CY5h2eAgEzWD4a,ipfs://QmTGYhAomgQPW4bVnkuBQq4dihby4Bw8qcTa5upkaZFJv2
