ID,Name,Rank,Rarity_Score,Acid,Attributes,Background color,Bubbles?,Color palette,Color variation,Deposit,Discrete division,Discrete turns,Displacement level (0-9),Division angle,Division chances,How are you?,Inverted,Mutation,Pointillism,Spike level (0-9),Stripe level (0-9),Termination chances,Termination threshold,Tinge palette,Turn,You smell,Your hotness 1-10,can I touch the bubble?,ooOo0ooOO?,ooh?,oooh?,you are,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
20408,FXHASH Logo with Features #960,47,92.95760791995522,False,13,None,None,None,very low,low,True,False,None,very low,low,None,False,very high,True,None,None,low,high,None,normal,None,None,None,None,None,None,None,QmNM9RKFjajtL5sPB3t6d7jrHY5zfBgBAXjbsUPrv1WpKE,ipfs://QmcrfBZjNR9qU9y6B3YUA3PgNE7wDR9whRmg1fLNSMBdn6,ipfs://QmSN3fREkfj3xjABfNfMAsojP9PArfpZHDMBC5czLhEBhx,ipfs://QmeHLV7KM1bv437hFVrEhfJbJRD5QSZryk3cv3aqLQJV2m
17806,FXHASH Logo with Features #577,48,92.91844740223102,False,13,None,None,None,very low,very high,False,False,None,very low,very low,None,True,very low,True,None,None,very low,normal,None,low,None,None,None,None,None,None,None,QmXKGrCgnBn9X9Gcmx2vjpBAuBE6ywYEb74mKinofaQ5kc,ipfs://QmWZAHDXukMF3ztV6Rs1Veif7xSqGKvXdDhfn6hNQLt6Vi,ipfs://QmVLs6QYPqDtmZq2gx78rUW73ThuE43Lu7tVVeWdyQPvaG,ipfs://QmbHt5CGnwPnR3FhZdJGQTk4wH71eVhuLRR34M6bXquDYs
327,FXHASH Logo with Features #39,49,92.83955620496602,True,13,None,None,None,very low,low,True,False,None,very high,very low,None,False,normal,False,None,None,very high,normal,None,high,None,None,None,None,None,None,None,QmfC89nXTbp7HajRSeDNSxPFJEss4BqURrrQyMyuuaHXsd,ipfs://QmNkSJYgxuMX48rkLyZaY95NYA9f83sXY38JhKbYoz4f34,ipfs://QmUSkixTK1QsZHDRFDBUobEUPZWLtktzHCqZkrQTvuf7hD,ipfs://QmcqF1sYB4ZZBVRRpQsggbS2we1e2Vv8i1oGx9Qx6XxyZp
19580,FXHASH Logo with Features #821,50,92.5726951451905,False,13,None,None,None,low,normal,True,True,None,very low,low,None,True,high,False,None,None,very low,normal,None,high,None,None,None,None,None,None,None,QmVC6DruwXWh32WWoe5JdSiZLaPMMyaAvGpXcVUAXyo5Rz,ipfs://QmZq5bfn4k3363u3A2jnr2q5n8MkAcn9sZoMXbZwqVeig7,ipfs://QmUA16reNx9rouRY51JhMPdapPXckW4ysfXA9id6i3kAGq,ipfs://QmZbgJcEZsNDRqhwVQXZ9pVzvNYtEpN72BTBq1VE8u2jac
2676,FXHASH Logo with Features #160,51,91.29780100505224,False,13,None,None,None,very low,low,True,False,None,normal,very low,None,True,normal,True,None,None,normal,low,None,low,None,None,None,None,None,None,None,Qmd2S1mHHfN7nun1eaQ4wWXj3rXKA7kD6PfSCAHEC6rBFx,ipfs://QmP4AUmgzetob8vnYfhDvSBYWeh9FK6mqACAYRmRHdgwZ2,ipfs://QmSnXkXLUqZQMV6hrPAZ7zXZ5hVThfrtWESXy7iyWTpJna,ipfs://QmVFN5qK1xybDrLpj2GCA8oQnxo9ThKZqkoBAwBwt4MQ3W
6082,FXHASH Logo with Features #242,52,90.97374315930756,False,13,None,None,None,very low,very low,False,False,None,high,low,None,False,very low,True,None,None,very high,very high,None,normal,None,None,None,None,None,None,None,Qme6oKChgE9YePHbiZ3o3whVhgMSrKyg45yqSksBZTVdyG,ipfs://QmcYJK5NJFvFxfWqt5uC2DkDhXc73fi2DNnAiAGff6knAU,ipfs://QmdLbhCacLdj6wTAwmSr6niHcvJxTA5kor5nSLdZZRfmbQ,ipfs://QmWvvEywMngAikgoHWeoFfEFY4iFAo5hHGy6KToC54VQhA
15410,FXHASH Logo with Features #496,53,90.8451497688176,False,13,None,None,None,very low,high,True,True,None,very low,low,None,True,very low,True,None,None,normal,very low,None,very low,None,None,None,None,None,None,None,QmbgpVq1tYuJqDDEcC869ywZeH9jzGoc6FLD2RE1ULtM2F,ipfs://QmNwrArytvzSWnCmUDhZZ2aWh2wwzn7spbYh1yxz5LBDfu,ipfs://QmTuHni7TZYCvnRquTtT5VuV6QaLE9RAhs3kkvK3Z8Pymg,ipfs://QmWL4QbrHdFCBewe2Sqqw9TK1LTVQS8Qu2XgENiDod9pdL
10226,FXHASH Logo with Features #346,54,90.27277809985432,False,13,None,None,None,very low,very low,False,False,None,very high,normal,None,True,normal,True,None,None,very low,very high,None,very low,None,None,None,None,None,None,None,QmXUAPpVoLwABzUwAYLdC5oDt6BGjipY4EkA2KiWhsFQjj,ipfs://QmX4gS7KJCQPoUKhw3gkrTsJ4EsQ4o1vm1H1KfvX4EByzo,ipfs://QmWD2UtbXaAXKJwPVCpU2UcFYVJt27j5KXmif9e8eGyMKw,ipfs://QmTqQpp1QUDfvbuiUrUmXWDgiqVd474YYjCXvxgM3EzG3p
20481,FXHASH Logo with Features #969,55,90.12567295477078,False,13,None,None,None,very low,very low,False,True,None,very low,low,None,True,normal,True,None,None,very low,very high,None,very low,None,None,None,None,None,None,None,QmQuvcrrCWPoWEzsh6RmskC7bMgAMSVsAricBKFZVPP9Xw,ipfs://QmYWwGziJZzw8CCW77jeMrA6Z6TeBzgnuoqRtdUqyNSogo,ipfs://QmbscmAojoEDyMqFPnyGRE8DcDxhNPb4hCiKMQBsxsnS5o,ipfs://QmVNs5vQjVaBu9Azom5ESqtBQ5EgGvXBEQvsLNYszjJnWe
5671,FXHASH Logo with Features #235,56,89.79175300839113,False,13,None,None,None,very low,normal,False,True,None,low,high,None,True,very low,True,None,None,low,normal,None,very low,None,None,None,None,None,None,None,QmYPSfPfREjF2nLjQPgQnbAb56v1EBmH4br4WsQzuESi7M,ipfs://QmVaaoSs9sYaaXpGg8oWwAxVgazQzEVVadkSTbtvtJBrME,ipfs://QmVwJ9AfeMMfa85Yd6GNghbhtqtTQiBNqkgdVWUzcPVGCY,ipfs://QmZkaJYUGhj1ENrm3L7J2smakMngQkgRDAWX6zLfSjvJCN
19156,FXHASH Logo with Features #712,57,89.71621699086356,False,13,None,None,None,very low,low,False,True,None,normal,very high,None,True,high,True,None,None,normal,very low,None,very low,None,None,None,None,None,None,None,QmbLbUf8eUdnB9jGNUAbCyZpTi1vy7DYfMH2CT1xH1sLsm,ipfs://QmRNDCsjU5TvpEwJVevmepU4P1wWNCAfr8fuB9wh3TxH9a,ipfs://QmefyPAf8ZojyDuVnBuhRViU5XzJZfRGdePRvqA8MpFaNu,ipfs://Qma7uKeFtQt2ftM2oJgQXwbE2L3ovTwP683T8mm5vYjkBi
409,FXHASH Logo with Features #51,58,89.29384803015789,False,13,None,None,None,very low,very low,True,False,None,very low,high,None,False,high,True,None,None,very low,high,None,low,None,None,None,None,None,None,None,QmYZRicA49ZZLBV3of6Yd8TgjiwHSyUDK6PpQUFF1hmnwH,ipfs://Qmeb9V5hBcX7ij7J7sVgTRdzx9w7gKNByf3aSTN84vKYna,ipfs://QmRqQDJhAtVemiynmJGhDTgyNJtkdqgADQfc7X7snZdKQ7,ipfs://QmTPPQsEFHZMBXmd2b8m76zKtCKZ8LVxoqVwL9S1vQsx48
19061,FXHASH Logo with Features #695,59,89.2813975536543,False,13,None,None,None,very low,low,True,True,None,very low,normal,None,False,very low,True,None,None,high,very low,None,low,None,None,None,None,None,None,None,QmbGbGPZnXYAQ71V5Bw5Ro7qAjcpA3ZsQ7SxsTcYTD7XDK,ipfs://QmRUcytWokbqvp5HchYEhB17TCDG41Vq8PSRJi8J5zSDe6,ipfs://QmYB3upcyjqjC1hmgFEWzCbRC5NzebNMc9nWkh9r1M5vQx,ipfs://QmehFvFdkLFw1N8YwTMxrm4pFv3vHFNX9q3Shz13gh3rpE
19671,FXHASH Logo with Features #837,60,89.24756081377086,False,13,None,None,None,low,very low,True,True,None,normal,very low,None,False,very high,False,None,None,very low,normal,None,high,None,None,None,None,None,None,None,QmQzoi4ZVdknhWRPhKGhufzX25exWRLTbRb26tFzf9AGmx,ipfs://QmXLEdyEpTZMA4JMRr4QBGGcQTRVLNt9TSSC7XVdZ5GrHo,ipfs://QmTYyqAkxRknFWa6BqmG6uLkMCSN9SsktFKv39twSydCyW,ipfs://QmQch9NY7sc5sCcEJCrhMevQmDs2xoDChdzSyF9rLUVtA2
3722,FXHASH Logo with Features #189,61,89.23543608659654,False,13,None,None,None,very low,low,False,True,None,normal,normal,None,True,normal,True,None,None,high,low,None,very low,None,None,None,None,None,None,None,QmRdAvncvRfiAKSgygvtgaJFup9ngHz63yVmiGKYhTXWkF,ipfs://QmRZgMV1abEw2cmHJns5Gv27QY5L38CsjPnvmREycym5TL,ipfs://QmUqecyR8JdyyzFrhS796pNQdAFJkQfvCtydVcDNLGywUG,ipfs://QmbkGWkaHpU1kKeHQrDQKiq6HojPrkwYziQ3qsod3ecbrh
3733,FXHASH Logo with Features #191,62,88.66547222019956,False,13,None,None,None,very low,high,True,False,None,low,low,None,False,low,True,None,None,low,high,None,low,None,None,None,None,None,None,None,QmNafqh8gNJBzFFADEdi5Rpbuw1jeAJQdmNvw3PmQxF6Er,ipfs://QmY2p2ehVeSs4H4gtBhAeRkUoAJeZ9FScXgJugBK7mUraY,ipfs://QmTvVSJhGCzkLzQmjtsLkRu9Kzpnm2F4e9i2roo2e1mrmB,ipfs://QmX85bdBg3U6wMcYy9LyXikqzsRDQ4G6BQ7vwc5QPrywfU
248,FXHASH Logo with Features #30,63,88.58505700442203,False,13,None,None,None,very low,very low,True,True,None,very low,normal,None,False,normal,True,None,None,normal,normal,None,low,None,None,None,None,None,None,None,QmdEhakW6aF6AvsLuXmAMSehvELQAtzLeZTJwYmKgi5WBP,ipfs://QmZyQnB69R7PijvkWBSj1DzsFwiyq3G6bQPtpf7gVAZoB4,ipfs://QmW5eBqGUrB5yHFNb63ph4APXvgaZN2hEocAefjpZvqzJh,ipfs://QmcZq3t6MgBXJyYYqyHxoaj5NDz612HfPhS3nrwYDsgjjC
1675,FXHASH Logo with Features #112,64,88.22282143545897,False,13,None,None,None,very low,very low,True,False,None,high,normal,None,False,low,True,None,None,low,very high,None,low,None,None,None,None,None,None,None,QmcV4D9KEr5rb6UPvTHXy6GgXUJfdpXdumAHXCzyFYa7uQ,ipfs://QmZgCEFojCguCB7V6q9FuRcptLyEGhmk7eDxYXLsU9bhjk,ipfs://QmdtfRnRFcavBFBbqg2BVsBhNbAXjW7Kosp3TJ2RBbQ88k,ipfs://QmVncERFzbc2nQuUEuCrxWAgQGxzztPZffSTF8iK4AtJwu
19702,FXHASH Logo with Features #840,65,88.08264395027945,False,13,None,None,None,very low,high,False,False,None,high,normal,None,False,very low,True,None,None,high,normal,None,low,None,None,None,None,None,None,None,QmR8Tn6RD9BcveqryPKgoRuf5zWUZanUMnWMcGZG3zhHds,ipfs://QmYbgiqHGGxfULrhD6pyPb2q1SytZQi4oRPbxYqeLyxSJq,ipfs://QmUAGFBKgS5YbJYYDeP5Vh9YfN9To7SwecgAQdnKmpyFam,ipfs://QmTFmiFL8C9YbmeUDrq8j9X2vqi9BoVNt2sQfgTS1FnKV9
17399,FXHASH Logo with Features #547,66,86.83333369084161,False,13,None,None,None,very low,very low,True,True,None,low,very low,None,False,low,True,None,None,very low,normal,None,very low,None,None,None,None,None,None,None,Qmaxf4RtfKSJpqavQc8BQLyPEPyPZN68rWyLmiWgk592bA,ipfs://Qmc6WkJzaYaga9ebZVXD8iSvyNGFUGvhFqLwAADcpNfzmk,ipfs://QmR6S8cLtMQM4o8X8vg3gBwTSedSyrsadvpMwVK36msVW6,ipfs://QmRyDbVxiDWPxey3ph3o9zx3KhEVwbqJdzsDm6QDZzhgcH
20371,FXHASH Logo with Features #955,67,86.50570904011225,False,13,None,None,None,very low,very high,True,True,None,low,normal,None,False,very low,True,None,None,normal,very low,None,very low,None,None,None,None,None,None,None,QmfBWHMc1YFtb9KjD59MirYnNTzhdMkEjCvxj93ygvWcUp,ipfs://QmWfZzbMFH6JswShcfgLzwrpvzZbLjVfPr3n68u2CzEuJt,ipfs://QmUqzpxWo51opge1ctuCwsstZrPeY1jrYexdHT9PB5iGFq,ipfs://QmaBSYtThHUQkC7GSzGATjkrvVXzevbVPdba8p7FbEGDtL
16125,FXHASH Logo with Features #518,68,86.43466631951692,False,13,None,None,None,very low,very low,True,False,None,high,very high,None,False,normal,True,None,None,high,very low,None,very low,None,None,None,None,None,None,None,QmWSa6xHPAATzMvRJU1B2meKZY6rKTsubXaQ8hmrSQWF8U,ipfs://QmYfpJVoVFhbk5atzR6ER2Cs8GNHjtHyHRJZbcntFTK1jX,ipfs://QmcuT24rU9j1w5hNnMFaqhgvjo7XFRwoBjt1hAqvg7pL6G,ipfs://QmXh5frnKgR27TNQqdWjSGHaBEnr9hLmjHd3fL9zkkyCdS
19417,FXHASH Logo with Features #775,69,86.27684139880317,False,13,None,None,None,very low,high,True,True,None,low,very low,None,False,high,True,None,None,very low,normal,None,very low,None,None,None,None,None,None,None,QmXJPoA2bw92pb4E1R9RLnMbUB97TxBvoMJdt1ccnBrUQ7,ipfs://QmfGhpQJ7TpQqb7FbGr7BYMPSqM21qkDWepyFkeuogBwUp,ipfs://QmS7PK9YDcru5v3TJYCRNrnEAtYEsa186uQqgoeKdFJzzB,ipfs://QmXa3PoGsxUwE2koVREyzoaPQ3iyoJWMyAL64TBCi6MamB
19157,FXHASH Logo with Features #713,70,86.08631885487551,False,13,None,None,None,very low,low,True,True,None,low,normal,None,False,very low,True,None,None,very low,high,None,very low,None,None,None,None,None,None,None,QmUqUeB7mnwRSLSRku9rqzJZkcdWLYegwwixJCYHp7zvjk,ipfs://Qmd6a1qu1u1Syii9Q95kzD7JVpYJUjyyZ1AdRnYfAgP3nt,ipfs://QmbgmN4wv3LoZfL6wqQpHEm58xfbDonSyQfAG2DAUeBnwo,ipfs://QmPdDRjSMVGH7fyKPpLhvJKjCEbKfMWUS2efPR3oaxaryh
19861,FXHASH Logo with Features #856,71,86.05927517374127,False,13,None,None,None,very low,low,False,False,None,very low,low,None,False,very low,True,None,None,very high,high,None,very low,None,None,None,None,None,None,None,QmagPXFFQ2A8KsW9H4PZLmBhSsdN1Rp76fxesrem64TrE9,ipfs://QmcgYSgWw21ALLebAdRXg65nqDa9539T1awSMJeq6osASf,ipfs://QmZcMqJ6xmKff7rgBHRHCWDxc6katBDQ5BPLYnacLnipG7,ipfs://QmW7a595vaWTze8gkHWHBNSdrG28zGapwN9H5CoeKbTrYf
389,FXHASH Logo with Features #48,72,85.85219378796089,False,13,None,None,None,very low,normal,False,True,None,very high,high,None,False,high,True,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmSwU7uBiwAPT43mtyGbsNqDi27iE1Tas7C6VMJWP99AKU,ipfs://QmNUenuzKuC13LrnYFyAP5Vz9VXfWWkpNcYeAvXzmjTxUD,ipfs://Qmcr2ehBCxKu36eoGKDJoyce5aaexXQXXZphAYpYNgYaLf,ipfs://QmSW9DCdExWH8zGaRQKUt1CX56mS8omVAwH2NYu4dz422v
20617,FXHASH Logo with Features #994,73,85.80552002449204,False,13,None,None,None,very low,very low,False,False,None,high,normal,None,False,high,True,None,None,low,normal,None,very low,None,None,None,None,None,None,None,QmWvKAzAJ6ad1F574CtoHBf6XdLtKy5FodvNhK2fkuz4cq,ipfs://QmTAXVeUPDJwyqmK4fj7TX6enqNYwWndyYGdYHU3cXEUP8,ipfs://QmPSjBaLCBsYyrw8BN9poREyFckdNhoeVRQD7rLwokSNA5,ipfs://QmbSj5DsNSFHMzszYFfiWrZCoKyWrbUF1pyXtDdsXytNgk
18234,FXHASH Logo with Features #607,74,85.48190823078386,False,13,None,None,None,very low,normal,True,False,None,normal,very high,None,False,very low,True,None,None,very high,normal,None,very low,None,None,None,None,None,None,None,QmfKDdKALzLEGpjoQSoWsJx1jWaz89dTU9v37S2hFQ2vFh,ipfs://QmQYcbfn1zzK7FLW1g3erQkdCsGdGthUXAih9EsZYdk5Tt,ipfs://QmZrSzzGZjbur6sEHYesHJPpn3KBSjeW7c59NNVGuFDTw3,ipfs://QmT6k3sYfK6byfKYCtBYkkxxw2NpA15TGUHnX7mUb8TnQK
7392,FXHASH Logo with Features #298,75,85.14071567445306,True,13,None,None,None,very low,very low,True,False,None,normal,low,None,True,high,False,None,None,very high,normal,None,normal,None,None,None,None,None,None,None,Qmd9kXT8yYZjJUWwrqeryFxk721mavhjFMdnfcRhehicQS,ipfs://QmW5rgPiSWFdkKFi7L38Mv5Ssayfhdz7PZwo52xVZtz3NH,ipfs://QmPHxPBzE5ymmYaDkUJUH7SHp55uXUtXyG26aCKmND1qs2,ipfs://QmXSAc9p7oZAQjHrjycsfmGBXMhK1UG94sejDBMhfrMHe8
3666,FXHASH Logo with Features #186,76,85.08568701001995,False,13,None,None,None,very low,high,False,True,None,high,low,None,False,high,True,None,None,very high,very high,None,very low,None,None,None,None,None,None,None,QmdN1ifnDXRRVjQHtE8VYmGqmSD4HpYaad9yoTP2zzAd7r,ipfs://QmPezYywZHKAT72vyVeVtZr1rfs6AJnZVygB6sSZTQxoyK,ipfs://Qmf5JYt2JstyBWdHmXFkcnqQsPVZHZoAGcm6xvtb9iNHbq,ipfs://QmQU5Sm4q8cn8rxoYzRKNpkSSAFQUbiUCxQ76DXLHNWvBA
18281,FXHASH Logo with Features #614,77,83.53170120610122,True,13,None,None,None,very low,low,True,True,None,very low,high,None,True,very high,False,None,None,very low,very high,None,low,None,None,None,None,None,None,None,QmUhP6PuqvuKj88Dorp8RmuaMyjpNGZjU6rj47XNgvy21X,ipfs://QmVpeRwHHYbAYauiAtnY39aXQ9q6C5SxLkEAHD7RHxnvCu,ipfs://QmaZ737Kny91wJitzAikqL5eBsancEYyv4AumydVjG4GiE,ipfs://QmYNhzZ7FevBb138CY73twwu9n55s7kVzAQHJ9r4y8Ppyk
15472,FXHASH Logo with Features #499,78,82.82084865066422,True,13,None,None,None,very low,normal,False,False,None,low,low,None,True,very high,False,None,None,high,normal,None,low,None,None,None,None,None,None,None,QmQ6pJoCnxgFP7ksyZrJDi5tjBabd9sJTk8QW6goKQB7Bv,ipfs://QmQkRabZhp3yUQj8W4zFeThCUwNzzrHYkx93RFELkcBtxj,ipfs://QmNmn8igbJhEiP9qJiLgRv7TgTqAs8tdpKdun36UjD5pEq,ipfs://QmaY98ZpCCtvndMwe3ZUyD6sS3hvfQAGDi41QukCzMEmHW
19618,FXHASH Logo with Features #829,79,82.70361258456433,True,13,None,None,None,very low,high,False,False,None,high,very high,None,True,low,False,None,None,very low,normal,None,low,None,None,None,None,None,None,None,QmU2cH18PvNh2SAToFcCsjHhQQfAh79LeqxewWg1F8yEKV,ipfs://QmadosCGeuAVDvFtQfitDZnBHpnoqTefxL4bj8A8jYKM63,ipfs://QmStAfCVeXDMR58FVDu1Vvmw2GyEzadnYM3c7BmES5znoy,ipfs://QmY4mrvF9KaaQh1MeBPJbygoT1AaUFDYdrru9gmSoCnk5F
14779,FXHASH Logo with Features #475,80,82.65649935718329,True,13,None,None,None,very low,high,False,False,None,very high,normal,None,False,high,False,None,None,normal,very low,None,normal,None,None,None,None,None,None,None,QmZVccXLvLKXV2cQRq88AmHXBcNwunbNKjGVc7L6GvYWMj,ipfs://QmQJgwYfXJVwZWnscEaFZTBKNkmwcyybHNXrrr3igohhqs,ipfs://Qmf9tLwbQgRPmx8CkBKDpvoapwDfvDr97TVy5Do3JDUxtH,ipfs://QmVDQPSE7b4Zx8Nti95173ARmR83oJmkBQSXhFLRnjFEYb
19564,FXHASH Logo with Features #819,81,82.49818399123421,True,13,None,None,None,very low,high,True,False,None,very high,normal,None,False,low,False,None,None,normal,high,None,normal,None,None,None,None,None,None,None,QmSSSWc3cUNmRYzbwC866NxnfGdry2ntN49EGq9qeEi6k4,ipfs://QmYi3RD9nwerSx9Kx5bYQk9Nk9Rv6SzcrsLg1vukZY7Rnt,ipfs://QmXtTZMjnidFdt3j9Z7BbHZ4a6c2oraG7N2Cxx7p4CE8MP,ipfs://QmSWARmXGAbjGxHsEgMJgaUPuy1L9c6u3tzRPybE8Nfx18
19969,FXHASH Logo with Features #878,82,81.94559507522871,True,13,None,None,None,very low,low,True,True,None,high,high,None,False,high,False,None,None,high,very low,None,normal,None,None,None,None,None,None,None,QmUgSsRZFT8pqs13s8EA6WPknZ8KuGbaVuqUiVakpGLjRL,ipfs://QmQL6VncCWWDuWoMjSewnSWLLgW9GUSnn9SZWTGSWTGn6y,ipfs://QmaL8jrxgwuFWF2JqSPvkDAW7NovQYx3o4qff3c8zHm8P8,ipfs://QmVZ957PCwUHJnePC7G5FUUhX4bfvqsgN7vSRPPDAw9uN6
14455,FXHASH Logo with Features #466,83,81.41992288761931,True,13,None,None,None,very low,low,True,False,None,high,normal,None,False,low,False,None,None,normal,high,None,normal,None,None,None,None,None,None,None,QmYksMCR52xNMiGkTuriBjbihAbH1zhdkyV9PeotWZ983x,ipfs://QmQpxiueZ5deeYBND72kuSzzvncNdFyvkquQ96s6SBK5Az,ipfs://QmbYE77Hdp1pWN4zaikgezxGiQ8L14T3r8jt15VKPRCWR8,ipfs://QmbQXTHFCvwLsLzcakmw48RzBPi5NsHuerqvfMQDA98MB6
14218,FXHASH Logo with Features #456,84,81.3804251550012,True,13,None,None,None,very low,low,True,False,None,very high,very low,None,True,very high,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None,Qmb6pNQQPrDLhk1gMH4XbA4LZvLTexuFjcW1AQnx116SVK,ipfs://QmRYLMULDgTsKxFGwERguL9p7RwCo6ihpYd7LKZYUHHDhs,ipfs://QmNuvm5oqQ9PyN6a53bkXbuuzxAL8FuLrQQxiRAepJiB2M,ipfs://QmYdFmhLu3u6XB55U2m5ZBD1QEn45wrVTr75c1Va8cbRkw
20372,FXHASH Logo with Features #956,85,81.3667522904482,True,13,None,None,None,very low,low,True,True,None,very high,low,None,False,normal,False,None,None,high,very high,None,normal,None,None,None,None,None,None,None,QmZTYe2A6z2DxHs6DuvKPXWti3rjbBVAZu2tyC2GSsDzDd,ipfs://QmR5S4bGmNA9omsKGNWdbdKAqFusjvV8sEXLbYSQinL4Pc,ipfs://QmVZbY1YqRGcbzfsxpAbengA65CFVeG9WaJB5BWW4x4K1X,ipfs://QmfEnw92SQ4XCmfFcPEQ24mNu9wSK5sv6ZmNnWkgstuZZt
7381,FXHASH Logo with Features #297,86,80.66609714432106,False,13,None,None,None,low,very high,True,True,None,high,very low,None,True,high,False,None,None,low,low,None,normal,None,None,None,None,None,None,None,QmRPBDmaxDPbXgHGQtE1Ksocxg1KNRuL3KbcefQHpGZAUW,ipfs://QmYNSKsPqTyDh2g8c8eukNxeaU7NVeAtoKmJvifGeZtRRF,ipfs://QmSAAjjS66EY3bGcYhYeV56LQG8v7mM3EsGzNecAje6yqj,ipfs://QmYPDa4k3Z6DbSVTwjp7WpPd2c29nx1eJCLL6p82m69vQ6
19065,FXHASH Logo with Features #698,87,80.5465153999628,False,13,None,None,None,low,very high,True,True,None,high,normal,None,True,normal,False,None,None,high,normal,None,normal,None,None,None,None,None,None,None,QmWDfb72gLsZDhUwZpFRsz2HL96J6V6V6NernYFG7FKieu,ipfs://Qmdn6T7veUQTfpbsjjsuEfkMasgFNaUEx6tJb8UrQXGNuP,ipfs://QmNwGEgxHZb9CpiS92tLJYRivQV5CDbYxp9JyaQRaJdJrH,ipfs://QmPXuSRX7hRrvxGixMRaWmh54yYSiuM8KK1Vt1cVpsAQk3
19656,FXHASH Logo with Features #835,88,80.39593451883678,True,13,None,None,None,very low,high,False,False,None,very low,high,None,True,very low,False,None,None,normal,normal,None,very low,None,None,None,None,None,None,None,Qmb69nfnL6CZbaJNbs8kgXikSvYBfvT5aHVQvjxE1sR5ca,ipfs://QmNYouSddrrgfmyLY3BnzDNvH6NjVLfTrEdF6XrQxbzu3B,ipfs://QmdXYvdDGRuDvBH6nVVkULeR4coJwrN5TUUjqumh1FARQB,ipfs://QmVymdnGAdREGjPdmzFBc9qGVhPG85nRGLhgf7DViX7NWn
20095,FXHASH Logo with Features #906,89,80.28404587790514,True,13,None,None,None,very low,very high,True,False,None,normal,very high,None,True,low,False,None,None,very low,high,None,very low,None,None,None,None,None,None,None,QmV4sQhQi4qPkipKXkAuYPktwGdL2CifUnxaRESgKaWhQX,ipfs://QmRTdTU7N9kKShySYVNA7fit3P2KUpmQs8bRNLdqfENq8o,ipfs://QmPFhQoffhJdP9nGJRdZ2zZBXrc97tTrXPu7qHdNrEjfdN,ipfs://QmUWwXEpwtG3mfgoN7kXPg4CtjPr8LFAGjmZSU4jU2J3yd
19403,FXHASH Logo with Features #772,90,80.10465782419053,True,13,None,None,None,very low,low,True,False,None,high,very high,None,True,very high,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmUgVUMLCJBXesgKk1Q2CMj6pj2f3vSaupth6bHssFco8r,ipfs://QmdTR9kADapiFTVw9Q9btvieMz1bNqmfdpBfqWDFPddGV4,ipfs://QmaaFvt1zxeQdfj6aqtmo1gmMEzHYsFkotTsr29B4j8E7g,ipfs://QmfXTjUyFPJYrAYPLECyL8nvKfVn1cgaSPveZycYGpGJ2U
10989,FXHASH Logo with Features #371,91,80.0430807825924,True,13,None,None,None,very low,normal,False,False,None,very high,very high,None,True,normal,False,None,None,very high,low,None,very low,None,None,None,None,None,None,None,QmXzegLsEJ4GuGaeMUkpDusitMT22zsf9JmUY4a3HrSDMy,ipfs://QmRAwvXFpG8uUckYx8ZHX9vqNHQRU84TGzBFHEqY5vXrnZ,ipfs://QmNVgupYSbP2Ka44fMxx5YfF5TwRR48ZSTnMQjwDfZKmim,ipfs://QmUHHsrv71rvMxMHezv4y1AT2R61Rr1ea5vrsgScgvGrq6
7737,FXHASH Logo with Features #313,92,79.70865096129157,True,13,None,None,None,very low,low,True,True,None,very low,low,None,True,very low,False,None,None,low,very high,None,very low,None,None,None,None,None,None,None,QmRAx3HF1WM6uYxsnCbPEiVJNQLZKY8rWzyFqPAgQUvb1c,ipfs://QmYVus4TNV9seYjG1aJj12awRjH1pukRQz55R4xTNFRaUJ,ipfs://QmNju7TKs4fCrYA1pSw6qitGyZ7E4vDSeV1CU2Esuhhs6E,ipfs://QmdVAMat6jqkMJEc88o6UmBfjSt3S7HZq8xsZA5J34ANL1
19257,FXHASH Logo with Features #730,93,79.65835834759423,True,13,None,None,None,very low,high,False,True,None,very high,normal,None,False,low,False,None,None,normal,very low,None,low,None,None,None,None,None,None,None,Qmcii86T622zysmyXP24ZVXwjuUdDUhknpTHtso1Yua37V,ipfs://QmbuTYTw2ud1FNqEZMr8VAVxkgesSPK3iabV2aXQwaUKAh,ipfs://QmYmgo2xEo4vUXskADKgK7RNsocrKTgofRV2wGNhzak6V5,ipfs://Qmf8VqEHBbCPNbZzfN2UbvbrrJzFYwDJ9TwcSe4VXwKocW
32,FXHASH Logo with Features #12,94,79.56738966235176,True,13,None,None,None,very low,normal,True,False,None,normal,low,None,True,very low,False,None,None,very low,normal,None,very low,None,None,None,None,None,None,None,QmXT4wENisXM7gU8XaMz4wugThWA7CTX1CiW47Z1xonuU6,ipfs://QmdiV47EKtjeUta2jDsvBiuqTE5gC5u6R6HohZNWgb92kj,ipfs://QmYZMjp8a7KD1wzYrqZeueBk7eguoMRpJEAhpYKugyd52E,ipfs://QmdXbnUNAXncbBnLSsVyLLUwJ3A6GMMKuJuqySXtMkMiwV
